"Step","prime-snowball-26 - tok per sec","prime-snowball-26 - tok per sec__MIN","prime-snowball-26 - tok per sec__MAX"
"14686","1266881.20395189","1266881.20395189","1266881.20395189"
"14687","1265953.4967361311","1265953.4967361311","1265953.4967361311"
"14689","1271297.6265037605","1271297.6265037605","1271297.6265037605"
"14690","1258181.5295595152","1258181.5295595152","1258181.5295595152"
"14692","1268491.1377028036","1268491.1377028036","1268491.1377028036"
"14694","1265499.619923668","1265499.619923668","1265499.619923668"
"14697","1254885.960406741","1254885.960406741","1254885.960406741"
"14700","1251978.8660641594","1251978.8660641594","1251978.8660641594"
"14703","1236498.331983077","1236498.331983077","1236498.331983077"
"14704","1236244.6083113663","1236244.6083113663","1236244.6083113663"
"14706","1252365.3197865933","1252365.3197865933","1252365.3197865933"
"14708","1238637.2180648737","1238637.2180648737","1238637.2180648737"
"14712","1226716.6211661326","1226716.6211661326","1226716.6211661326"
"14713","1236823.1111661054","1236823.1111661054","1236823.1111661054"
"14714","1242315.1309173882","1242315.1309173882","1242315.1309173882"
"14716","1250513.6523210744","1250513.6523210744","1250513.6523210744"
"14718","1242591.0125014975","1242591.0125014975","1242591.0125014975"
"14720","1247786.7513299086","1247786.7513299086","1247786.7513299086"
"14723","1249093.0144413847","1249093.0144413847","1249093.0144413847"
"14726","1248116.0716101152","1248116.0716101152","1248116.0716101152"
"14732","1243806.911371069","1243806.911371069","1243806.911371069"
"14733","1241896.9792979828","1241896.9792979828","1241896.9792979828"
"14736","1245786.242309943","1245786.242309943","1245786.242309943"
"14739","1242382.5105307612","1242382.5105307612","1242382.5105307612"
"14740","1252231.246086178","1252231.246086178","1252231.246086178"
"14745","1249807.191602112","1249807.191602112","1249807.191602112"
"14747","1244089.0866717547","1244089.0866717547","1244089.0866717547"
"14748","1248712.8317668277","1248712.8317668277","1248712.8317668277"
"14749","1244716.5232259722","1244716.5232259722","1244716.5232259722"
"14752","1240228.5829069093","1240228.5829069093","1240228.5829069093"
"14759","1239855.8735236342","1239855.8735236342","1239855.8735236342"
"14762","1234505.4118101452","1234505.4118101452","1234505.4118101452"
"14763","1238136.4838489366","1238136.4838489366","1238136.4838489366"
"14766","1242163.553505954","1242163.553505954","1242163.553505954"
"14771","1246047.4283768293","1246047.4283768293","1246047.4283768293"
"14773","1271360.8363442316","1271360.8363442316","1271360.8363442316"
"14776","1272442.2564126302","1272442.2564126302","1272442.2564126302"
"14779","1262576.5450047224","1262576.5450047224","1262576.5450047224"
"14782","1262438.8266458462","1262438.8266458462","1262438.8266458462"
"14787","1267323.6560269853","1267323.6560269853","1267323.6560269853"
"14791","1267987.9139092017","1267987.9139092017","1267987.9139092017"
"14792","1272858.3938607082","1272858.3938607082","1272858.3938607082"
"14793","1268509.430971954","1268509.430971954","1268509.430971954"
"14794","1277312.9520440567","1277312.9520440567","1277312.9520440567"
"14799","1267713.0649461155","1267713.0649461155","1267713.0649461155"
"14802","1271351.2809650835","1271351.2809650835","1271351.2809650835"
"14803","1278263.3331523594","1278263.3331523594","1278263.3331523594"
"14804","1273857.497201772","1273857.497201772","1273857.497201772"
"14805","1273573.4596538048","1273573.4596538048","1273573.4596538048"
"14807","1278807.4682682897","1278807.4682682897","1278807.4682682897"
"14809","1275212.2898963545","1275212.2898963545","1275212.2898963545"
"14810","1278977.7914758981","1278977.7914758981","1278977.7914758981"
"14812","1273626.5687345648","1273626.5687345648","1273626.5687345648"
"14815","1273991.8136040494","1273991.8136040494","1273991.8136040494"
"14816","1278953.2442856287","1278953.2442856287","1278953.2442856287"
"14819","1269771.475628614","1269771.475628614","1269771.475628614"
"14823","1275980.3478776533","1275980.3478776533","1275980.3478776533"
"14824","1274271.6073685614","1274271.6073685614","1274271.6073685614"
"14828","1271527.7111193605","1271527.7111193605","1271527.7111193605"
"14830","1272877.55009956","1272877.55009956","1272877.55009956"
"14831","1268374.804858649","1268374.804858649","1268374.804858649"
"14833","1274550.785328273","1274550.785328273","1274550.785328273"
"14834","1269749.4800676268","1269749.4800676268","1269749.4800676268"
"14835","1268073.463033368","1268073.463033368","1268073.463033368"
"14836","1274802.0023003006","1274802.0023003006","1274802.0023003006"
"14837","1273905.4640940884","1273905.4640940884","1273905.4640940884"
"14840","1274170.4540159123","1274170.4540159123","1274170.4540159123"
"14843","1273431.1196589859","1273431.1196589859","1273431.1196589859"
"14846","1275787.8765765154","1275787.8765765154","1275787.8765765154"
"14848","1268591.3912948668","1268591.3912948668","1268591.3912948668"
"14849","1271099.217841212","1271099.217841212","1271099.217841212"
"14850","1275748.6491664501","1275748.6491664501","1275748.6491664501"
"14852","1272771.461253519","1272771.461253519","1272771.461253519"
"14853","1277885.2388393972","1277885.2388393972","1277885.2388393972"
"14856","1277009.5734356944","1277009.5734356944","1277009.5734356944"
"14857","1275515.5548909616","1275515.5548909616","1275515.5548909616"
"14858","1278570.2814057495","1278570.2814057495","1278570.2814057495"
"14859","1269384.4650412097","1269384.4650412097","1269384.4650412097"
"14860","1270669.5447896165","1270669.5447896165","1270669.5447896165"
"14861","1276821.9810516743","1276821.9810516743","1276821.9810516743"
"14862","1275829.3270271635","1275829.3270271635","1275829.3270271635"
"14863","1275363.904365538","1275363.904365538","1275363.904365538"
"14864","1274774.6591808023","1274774.6591808023","1274774.6591808023"
"14865","1275173.0978735741","1275173.0978735741","1275173.0978735741"
"14870","1272445.937851597","1272445.937851597","1272445.937851597"
"14876","1270725.3491435552","1270725.3491435552","1270725.3491435552"
"14877","1270430.9630342585","1270430.9630342585","1270430.9630342585"
"14880","1275519.993986152","1275519.993986152","1275519.993986152"
"14882","1267921.3836814074","1267921.3836814074","1267921.3836814074"
"14883","1275713.1245370584","1275713.1245370584","1275713.1245370584"
"14884","1276007.002327426","1276007.002327426","1276007.002327426"
"14886","1277943.9067895354","1277943.9067895354","1277943.9067895354"
"14890","1279223.3152138125","1279223.3152138125","1279223.3152138125"
"14891","1280160.1467202865","1280160.1467202865","1280160.1467202865"
"14893","1270244.5645787471","1270244.5645787471","1270244.5645787471"
"14894","1269287.7492528078","1269287.7492528078","1269287.7492528078"
"14895","1271912.351504502","1271912.351504502","1271912.351504502"
"14896","1272872.3925939174","1272872.3925939174","1272872.3925939174"
"14897","1272175.040844544","1272175.040844544","1272175.040844544"
"14898","1275827.1063990262","1275827.1063990262","1275827.1063990262"
"14901","1279728.7955441002","1279728.7955441002","1279728.7955441002"
"14908","1272513.6801308263","1272513.6801308263","1272513.6801308263"
"14915","1266995.8029706962","1266995.8029706962","1266995.8029706962"
"14917","1278265.5622693014","1278265.5622693014","1278265.5622693014"
"14921","1271211.6418123043","1271211.6418123043","1271211.6418123043"
"14929","1272893.7596751058","1272893.7596751058","1272893.7596751058"
"14934","483728.02663973597","483728.02663973597","483728.02663973597"
"14937","1273410.471939808","1273410.471939808","1273410.471939808"
"14938","1274493.1671614284","1274493.1671614284","1274493.1671614284"
"14941","1272540.1899426987","1272540.1899426987","1272540.1899426987"
"14942","1272309.0026637784","1272309.0026637784","1272309.0026637784"
"14943","1273475.367026313","1273475.367026313","1273475.367026313"
"14945","1271615.2092314009","1271615.2092314009","1271615.2092314009"
"14951","645475.2795127901","645475.2795127901","645475.2795127901"
"14954","1273430.382228914","1273430.382228914","1273430.382228914"
"14956","1271236.6276177429","1271236.6276177429","1271236.6276177429"
"14962","1272160.3214858028","1272160.3214858028","1272160.3214858028"
"14963","1273084.6216315574","1273084.6216315574","1273084.6216315574"
"14965","1272455.509692606","1272455.509692606","1272455.509692606"
"14967","1275233.7356078143","1275233.7356078143","1275233.7356078143"
"14969","1275226.3404534168","1275226.3404534168","1275226.3404534168"
"14970","1273726.1602005041","1273726.1602005041","1273726.1602005041"
"14974","1268290.6780479026","1268290.6780479026","1268290.6780479026"
"14981","1269328.045706871","1269328.045706871","1269328.045706871"
"14984","1269606.5274937055","1269606.5274937055","1269606.5274937055"
"14986","1271696.100550253","1271696.100550253","1271696.100550253"
"14987","1272557.1273452216","1272557.1273452216","1272557.1273452216"
"14988","1267058.585744791","1267058.585744791","1267058.585744791"
"14990","1264968.203874593","1264968.203874593","1264968.203874593"
"14992","1264022.2242256294","1264022.2242256294","1264022.2242256294"
"14994","1266192.5868069772","1266192.5868069772","1266192.5868069772"
"14995","1263775.2374809128","1263775.2374809128","1263775.2374809128"
"14998","1253580.4224344627","1253580.4224344627","1253580.4224344627"
"14999","1266788.5180009955","1266788.5180009955","1266788.5180009955"
"15002","1265091.1906240417","1265091.1906240417","1265091.1906240417"
"15004","1261464.784080127","1261464.784080127","1261464.784080127"
"15005","1261631.9662558613","1261631.9662558613","1261631.9662558613"
"15009","1261349.7363766779","1261349.7363766779","1261349.7363766779"
"15010","1260094.9820511425","1260094.9820511425","1260094.9820511425"
"15011","1264539.0292491282","1264539.0292491282","1264539.0292491282"
"15012","1266798.0049162074","1266798.0049162074","1266798.0049162074"
"15013","1261805.7089660706","1261805.7089660706","1261805.7089660706"
"15014","1261309.2214276905","1261309.2214276905","1261309.2214276905"
"15015","1266722.8432540665","1266722.8432540665","1266722.8432540665"
"15016","1268997.6902939726","1268997.6902939726","1268997.6902939726"
"15018","1263428.8922574862","1263428.8922574862","1263428.8922574862"
"15019","1262130.8811589212","1262130.8811589212","1262130.8811589212"
"15020","1269808.8698312426","1269808.8698312426","1269808.8698312426"
"15024","1268145.1284492288","1268145.1284492288","1268145.1284492288"
"15026","1267574.9544778815","1267574.9544778815","1267574.9544778815"
"15027","1267881.907506139","1267881.907506139","1267881.907506139"
"15030","1254020.0672749844","1254020.0672749844","1254020.0672749844"
"15033","1263980.8108888583","1263980.8108888583","1263980.8108888583"
"15034","1253555.4112672862","1253555.4112672862","1253555.4112672862"
"15037","1265042.429702583","1265042.429702583","1265042.429702583"
"15039","1253692.627665209","1253692.627665209","1253692.627665209"
"15042","1257117.735378086","1257117.735378086","1257117.735378086"
"15044","1256430.3560145467","1256430.3560145467","1256430.3560145467"
"15047","1260743.7309203446","1260743.7309203446","1260743.7309203446"
"15048","1266562.3336478106","1266562.3336478106","1266562.3336478106"
"15049","1259333.662939674","1259333.662939674","1259333.662939674"
"15051","1260636.0415139855","1260636.0415139855","1260636.0415139855"
"15057","1251909.016127196","1251909.016127196","1251909.016127196"
"15059","1251977.440477329","1251977.440477329","1251977.440477329"
"15062","1264224.243961079","1264224.243961079","1264224.243961079"
"15063","1248021.8611798931","1248021.8611798931","1248021.8611798931"
"15064","1257464.9429183286","1257464.9429183286","1257464.9429183286"
"15069","1258935.6899352618","1258935.6899352618","1258935.6899352618"
"15071","1253791.2705075948","1253791.2705075948","1253791.2705075948"
"15073","1270268.0448372727","1270268.0448372727","1270268.0448372727"
"15074","1261783.264508059","1261783.264508059","1261783.264508059"
"15075","1255483.479092339","1255483.479092339","1255483.479092339"
"15077","1270702.5862493983","1270702.5862493983","1270702.5862493983"
"15079","1264638.6590900335","1264638.6590900335","1264638.6590900335"
"15080","1259809.1088861148","1259809.1088861148","1259809.1088861148"
"15083","1268126.1143861879","1268126.1143861879","1268126.1143861879"
"15085","1266239.9781833594","1266239.9781833594","1266239.9781833594"
"15086","1268175.8446786485","1268175.8446786485","1268175.8446786485"
"15089","1268928.8573829066","1268928.8573829066","1268928.8573829066"
"15092","1265413.6895436158","1265413.6895436158","1265413.6895436158"
"15094","1266197.6903232196","1266197.6903232196","1266197.6903232196"
"15098","1266239.9781833594","1266239.9781833594","1266239.9781833594"
"15100","1266564.522141606","1266564.522141606","1266564.522141606"
"15101","1263624.9134043958","1263624.9134043958","1263624.9134043958"
"15102","1264065.0935202835","1264065.0935202835","1264065.0935202835"
"15103","1264374.7106757176","1264374.7106757176","1264374.7106757176"
"15105","1263553.7579564548","1263553.7579564548","1263553.7579564548"
"15106","1268198.5171357817","1268198.5171357817","1268198.5171357817"
"15107","1266242.165563299","1266242.165563299","1266242.165563299"
"15109","1269213.0244189617","1269213.0244189617","1269213.0244189617"
"15112","1268520.4071867066","1268520.4071867066","1268520.4071867066"
"15114","1271743.904803544","1271743.904803544","1271743.904803544"
"15115","1266460.2123484036","1266460.2123484036","1266460.2123484036"
"15117","1265625.6236993517","1265625.6236993517","1265625.6236993517"
"15118","1268836.603703648","1268836.603703648","1268836.603703648"
