"Step","lemon-disco-5 - train/loss","lemon-disco-5 - train/loss__MIN","lemon-disco-5 - train/loss__MAX"
"4191","1.1584","1.1584","1.1584"
"4192","1.4003","1.4003","1.4003"
"4193","1.4003","1.4003","1.4003"
"4194","1.248","1.248","1.248"
"4195","1.248","1.248","1.248"
"4196","1.2975","1.2975","1.2975"
"4197","1.2975","1.2975","1.2975"
"4198","1.1601","1.1601","1.1601"
"4199","1.1601","1.1601","1.1601"
"4200","1.1668","1.1668","1.1668"
"4201","1.1668","1.1668","1.1668"
"4202","1.225","1.225","1.225"
"4203","1.225","1.225","1.225"
"4204","1.2471","1.2471","1.2471"
"4205","1.2471","1.2471","1.2471"
"4206","1.0623","1.0623","1.0623"
"4207","1.0623","1.0623","1.0623"
"4208","1.1475","1.1475","1.1475"
"4209","1.1475","1.1475","1.1475"
"4210","1.2222","1.2222","1.2222"
"4211","1.2222","1.2222","1.2222"
"4212","1.1767","1.1767","1.1767"
"4213","1.1767","1.1767","1.1767"
"4214","1.1687","1.1687","1.1687"
"4215","1.1687","1.1687","1.1687"
"4216","1.2125","1.2125","1.2125"
"4217","1.2125","1.2125","1.2125"
"4218","1.1866","1.1866","1.1866"
"4219","1.1866","1.1866","1.1866"
"4220","1.1254","1.1254","1.1254"
"4221","1.1254","1.1254","1.1254"
"4222","1.3278","1.3278","1.3278"
"4223","1.3278","1.3278","1.3278"
"4224","1.2272","1.2272","1.2272"
"4225","1.2272","1.2272","1.2272"
"4226","1.184","1.184","1.184"
"4227","1.184","1.184","1.184"
"4228","1.1378","1.1378","1.1378"
"4229","1.1378","1.1378","1.1378"
"4230","1.1228","1.1228","1.1228"
"4231","1.1228","1.1228","1.1228"
"4232","1.1166","1.1166","1.1166"
"4233","1.1166","1.1166","1.1166"
"4234","1.2114","1.2114","1.2114"
"4235","1.2114","1.2114","1.2114"
"4236","1.1589","1.1589","1.1589"
"4237","1.1589","1.1589","1.1589"
"4238","1.0532","1.0532","1.0532"
"4239","1.0532","1.0532","1.0532"
"4240","1.3723","1.3723","1.3723"
"4241","1.3723","1.3723","1.3723"
"4242","1.2423","1.2423","1.2423"
"4243","1.2423","1.2423","1.2423"
"4244","1.2128","1.2128","1.2128"
"4245","1.2128","1.2128","1.2128"
"4246","1.227","1.227","1.227"
"4247","1.227","1.227","1.227"
"4248","1.2793","1.2793","1.2793"
"4249","1.2793","1.2793","1.2793"
"4250","1.233","1.233","1.233"
"4251","1.233","1.233","1.233"
"4252","1.1255","1.1255","1.1255"
"4253","1.1255","1.1255","1.1255"
"4254","1.2873","1.2873","1.2873"
"4255","1.2873","1.2873","1.2873"
"4256","1.2427","1.2427","1.2427"
"4257","1.2427","1.2427","1.2427"
"4258","1.0978","1.0978","1.0978"
"4259","1.0978","1.0978","1.0978"
"4260","1.1202","1.1202","1.1202"
"4261","1.1202","1.1202","1.1202"
"4262","1.1696","1.1696","1.1696"
"4263","1.1696","1.1696","1.1696"
"4264","1.1575","1.1575","1.1575"
"4265","1.1575","1.1575","1.1575"
"4266","1.1925","1.1925","1.1925"
"4267","1.1925","1.1925","1.1925"
"4268","1.2359","1.2359","1.2359"
"4269","1.2359","1.2359","1.2359"
"4270","1.239","1.239","1.239"
"4271","1.239","1.239","1.239"
"4272","1.2592","1.2592","1.2592"
"4273","1.2592","1.2592","1.2592"
"4274","1.3137","1.3137","1.3137"
"4275","1.3137","1.3137","1.3137"
"4276","1.2109","1.2109","1.2109"
"4277","1.2109","1.2109","1.2109"
"4278","1.2057","1.2057","1.2057"
"4279","1.2057","1.2057","1.2057"
"4280","1.1148","1.1148","1.1148"
"4281","1.1148","1.1148","1.1148"
"4282","1.2058","1.2058","1.2058"
"4283","1.2058","1.2058","1.2058"
"4284","1.0546","1.0546","1.0546"
"4285","1.0546","1.0546","1.0546"
"4286","1.2686","1.2686","1.2686"
"4287","1.2686","1.2686","1.2686"
"4288","1.0781","1.0781","1.0781"
"4289","1.0781","1.0781","1.0781"
"4290","1.2147","1.2147","1.2147"
"4291","1.2147","1.2147","1.2147"
"4292","1.3063","1.3063","1.3063"
"4293","1.3063","1.3063","1.3063"
"4294","1.2565","1.2565","1.2565"
"4295","1.2565","1.2565","1.2565"
"4296","1.2232","1.2232","1.2232"
"4297","1.2232","1.2232","1.2232"
"4298","1.1778","1.1778","1.1778"
"4299","1.1778","1.1778","1.1778"
"4300","1.1291","1.1291","1.1291"
"4301","1.1291","1.1291","1.1291"
"4302","1.1775","1.1775","1.1775"
"4303","1.1775","1.1775","1.1775"
"4304","1.199","1.199","1.199"
"4305","1.199","1.199","1.199"
"4306","1.1227","1.1227","1.1227"
"4307","1.1227","1.1227","1.1227"
"4308","1.251","1.251","1.251"
"4309","1.251","1.251","1.251"
"4310","1.1178","1.1178","1.1178"
"4311","1.1178","1.1178","1.1178"
"4312","1.2485","1.2485","1.2485"
"4313","1.2485","1.2485","1.2485"
"4314","1.3073","1.3073","1.3073"
"4315","1.3073","1.3073","1.3073"
"4316","1.2712","1.2712","1.2712"
"4317","1.2712","1.2712","1.2712"
"4318","1.1719","1.1719","1.1719"
"4319","1.1719","1.1719","1.1719"
"4320","1.1853","1.1853","1.1853"
"4321","1.1853","1.1853","1.1853"
"4322","1.2023","1.2023","1.2023"
"4323","1.2023","1.2023","1.2023"
"4324","1.1802","1.1802","1.1802"
"4325","1.1802","1.1802","1.1802"
"4326","1.2252","1.2252","1.2252"
"4327","1.2252","1.2252","1.2252"
"4328","1.1954","1.1954","1.1954"
"4329","1.1954","1.1954","1.1954"
"4330","1.1665","1.1665","1.1665"
"4331","1.1665","1.1665","1.1665"
"4332","1.2181","1.2181","1.2181"
"4333","1.2181","1.2181","1.2181"
"4334","1.031","1.031","1.031"
"4335","1.031","1.031","1.031"
"4336","1.2456","1.2456","1.2456"
"4337","1.2456","1.2456","1.2456"
"4338","1.1655","1.1655","1.1655"
"4339","1.1655","1.1655","1.1655"
"4340","1.2145","1.2145","1.2145"
"4341","1.2145","1.2145","1.2145"
"4342","1.2509","1.2509","1.2509"
"4343","1.2509","1.2509","1.2509"
"4344","1.144","1.144","1.144"
"4345","1.144","1.144","1.144"
"4346","1.1786","1.1786","1.1786"
"4347","1.1786","1.1786","1.1786"
"4348","1.2206","1.2206","1.2206"
"4349","1.2206","1.2206","1.2206"
"4350","1.2514","1.2514","1.2514"
"4351","1.2514","1.2514","1.2514"
"4352","1.2289","1.2289","1.2289"
"4353","1.2289","1.2289","1.2289"
"4354","1.165","1.165","1.165"
"4355","1.165","1.165","1.165"
"4356","1.1556","1.1556","1.1556"
"4357","1.1556","1.1556","1.1556"
"4358","1.2655","1.2655","1.2655"
"4359","1.2655","1.2655","1.2655"
"4360","1.189","1.189","1.189"
"4361","1.189","1.189","1.189"
"4362","1.3176","1.3176","1.3176"
"4363","1.3176","1.3176","1.3176"
"4364","1.1439","1.1439","1.1439"
"4365","1.1439","1.1439","1.1439"
"4366","1.2369","1.2369","1.2369"
"4367","1.2369","1.2369","1.2369"
"4368","1.1013","1.1013","1.1013"
"4369","1.1013","1.1013","1.1013"
"4370","1.2989","1.2989","1.2989"
"4371","1.2989","1.2989","1.2989"
"4372","1.1272","1.1272","1.1272"
"4373","1.1272","1.1272","1.1272"
"4374","1.2174","1.2174","1.2174"
"4375","1.2174","1.2174","1.2174"
"4376","1.226","1.226","1.226"
"4377","1.226","1.226","1.226"
"4378","1.2476","1.2476","1.2476"
"4379","1.2476","1.2476","1.2476"
"4380","1.1284","1.1284","1.1284"
"4381","1.1284","1.1284","1.1284"
"4382","1.2451","1.2451","1.2451"
"4383","1.2451","1.2451","1.2451"
"4384","1.1623","1.1623","1.1623"
"4385","1.1623","1.1623","1.1623"
"4386","1.216","1.216","1.216"
"4387","1.216","1.216","1.216"
"4388","1.2219","1.2219","1.2219"
"4389","1.2219","1.2219","1.2219"
"4390","1.1488","1.1488","1.1488"
"4391","1.1488","1.1488","1.1488"
"4392","1.2907","1.2907","1.2907"
"4393","1.2907","1.2907","1.2907"
"4394","1.1725","1.1725","1.1725"
"4395","1.1725","1.1725","1.1725"
"4396","1.1735","1.1735","1.1735"
"4397","1.1735","1.1735","1.1735"
"4398","1.2035","1.2035","1.2035"
"4399","1.2035","1.2035","1.2035"
"4400","1.1563","1.1563","1.1563"
"4401","1.1563","1.1563","1.1563"
"4402","1.1441","1.1441","1.1441"
"4403","1.1441","1.1441","1.1441"
"4404","1.156","1.156","1.156"
"4405","1.156","1.156","1.156"
"4406","1.2359","1.2359","1.2359"
"4407","1.2359","1.2359","1.2359"
"4408","1.2527","1.2527","1.2527"
"4409","1.2527","1.2527","1.2527"
"4410","1.1926","1.1926","1.1926"
"4411","1.1926","1.1926","1.1926"
"4412","1.2133","1.2133","1.2133"
"4413","1.2133","1.2133","1.2133"
"4414","1.2894","1.2894","1.2894"
"4415","1.2894","1.2894","1.2894"
"4416","1.2209","1.2209","1.2209"
"4417","1.2209","1.2209","1.2209"
"4418","1.2505","1.2505","1.2505"
"4419","1.2505","1.2505","1.2505"
"4420","1.292","1.292","1.292"
"4421","1.292","1.292","1.292"
"4422","1.1645","1.1645","1.1645"
"4423","1.1645","1.1645","1.1645"
"4424","1.1493","1.1493","1.1493"
"4425","1.1493","1.1493","1.1493"
"4426","1.2986","1.2986","1.2986"
"4427","1.2986","1.2986","1.2986"
"4428","1.2493","1.2493","1.2493"
"4429","1.2493","1.2493","1.2493"
"4430","1.237","1.237","1.237"
"4431","1.237","1.237","1.237"
"4432","1.164","1.164","1.164"
"4433","1.164","1.164","1.164"
"4434","1.209","1.209","1.209"
"4435","1.209","1.209","1.209"
"4436","1.174","1.174","1.174"
"4437","1.174","1.174","1.174"
"4438","1.1701","1.1701","1.1701"
"4439","1.1701","1.1701","1.1701"
"4440","1.115","1.115","1.115"
"4441","1.115","1.115","1.115"
"4442","1.1221","1.1221","1.1221"
"4443","1.1221","1.1221","1.1221"
"4444","1.1575","1.1575","1.1575"
"4445","1.1575","1.1575","1.1575"
"4446","1.2131","1.2131","1.2131"
"4447","1.2131","1.2131","1.2131"
"4448","1.1389","1.1389","1.1389"
"4449","1.1389","1.1389","1.1389"
"4450","1.2885","1.2885","1.2885"
"4451","1.2885","1.2885","1.2885"
"4452","1.1109","1.1109","1.1109"
"4453","1.1109","1.1109","1.1109"
"4454","1.0108","1.0108","1.0108"
"4455","1.0108","1.0108","1.0108"
"4456","1.1364","1.1364","1.1364"
"4457","1.1364","1.1364","1.1364"
"4458","1.2091","1.2091","1.2091"
"4459","1.2091","1.2091","1.2091"
"4460","1.1836","1.1836","1.1836"
"4461","1.1836","1.1836","1.1836"
"4462","1.0646","1.0646","1.0646"
"4463","1.0646","1.0646","1.0646"
"4464","1.2319","1.2319","1.2319"
"4465","1.2319","1.2319","1.2319"
"4466","1.2389","1.2389","1.2389"
"4467","1.2389","1.2389","1.2389"
"4468","1.2772","1.2772","1.2772"
"4469","1.2772","1.2772","1.2772"
"4470","1.2018","1.2018","1.2018"
"4471","1.2018","1.2018","1.2018"
"4472","1.2872","1.2872","1.2872"
"4473","1.2872","1.2872","1.2872"
"4474","1.1029","1.1029","1.1029"
"4475","1.1029","1.1029","1.1029"
"4476","1.0571","1.0571","1.0571"
"4477","1.0571","1.0571","1.0571"
"4478","1.1835","1.1835","1.1835"
"4479","1.1835","1.1835","1.1835"
"4480","1.1947","1.1947","1.1947"
"4481","1.1947","1.1947","1.1947"
"4482","1.2239","1.2239","1.2239"
"4483","1.2239","1.2239","1.2239"
"4484","1.2425","1.2425","1.2425"
"4485","1.2425","1.2425","1.2425"
"4486","1.2045","1.2045","1.2045"
"4487","1.2045","1.2045","1.2045"
"4488","1.0453","1.0453","1.0453"
"4489","1.0453","1.0453","1.0453"
"4490","1.0355","1.0355","1.0355"
"4491","1.0355","1.0355","1.0355"
"4492","1.2411","1.2411","1.2411"
"4493","1.2411","1.2411","1.2411"
"4494","1.2592","1.2592","1.2592"
"4495","1.2592","1.2592","1.2592"
"4496","1.1344","1.1344","1.1344"
"4497","1.1344","1.1344","1.1344"
"4498","1.1504","1.1504","1.1504"
"4499","1.1504","1.1504","1.1504"
"4500","1.1984","1.1984","1.1984"
"4501","1.1984","1.1984","1.1984"
"4502","1.1796","1.1796","1.1796"
"4503","1.1796","1.1796","1.1796"
"4504","1.2707","1.2707","1.2707"
"4505","1.2707","1.2707","1.2707"
"4506","1.1394","1.1394","1.1394"
"4507","1.1394","1.1394","1.1394"
"4508","1.1823","1.1823","1.1823"
"4509","1.1823","1.1823","1.1823"
"4510","1.1747","1.1747","1.1747"
"4511","1.1747","1.1747","1.1747"
"4512","1.1943","1.1943","1.1943"
"4513","1.1943","1.1943","1.1943"
"4514","1.1737","1.1737","1.1737"
"4515","1.1737","1.1737","1.1737"
"4516","1.133","1.133","1.133"
"4517","1.133","1.133","1.133"
"4518","1.1891","1.1891","1.1891"
"4519","1.1891","1.1891","1.1891"
"4520","1.1453","1.1453","1.1453"
"4521","1.1453","1.1453","1.1453"
"4522","1.221","1.221","1.221"
"4523","1.221","1.221","1.221"
"4524","1.1683","1.1683","1.1683"
"4525","1.1683","1.1683","1.1683"
"4526","1.1269","1.1269","1.1269"
"4527","1.1269","1.1269","1.1269"
"4528","1.105","1.105","1.105"
"4529","1.105","1.105","1.105"
"4530","1.0582","1.0582","1.0582"
"4531","1.0582","1.0582","1.0582"
"4532","1.1936","1.1936","1.1936"
"4533","1.1936","1.1936","1.1936"
"4534","1.1408","1.1408","1.1408"
"4535","1.1408","1.1408","1.1408"
"4536","1.0887","1.0887","1.0887"
"4537","1.0887","1.0887","1.0887"
"4538","1.0897","1.0897","1.0897"
"4539","1.0897","1.0897","1.0897"
"4540","1.161","1.161","1.161"
"4541","1.161","1.161","1.161"
"4542","1.117","1.117","1.117"
"4543","1.117","1.117","1.117"
"4544","1.1509","1.1509","1.1509"
"4545","1.1509","1.1509","1.1509"
"4546","1.1568","1.1568","1.1568"
"4547","1.1568","1.1568","1.1568"
"4548","1.1567","1.1567","1.1567"
"4549","1.1567","1.1567","1.1567"
"4550","1.1749","1.1749","1.1749"
"4551","1.1749","1.1749","1.1749"
"4552","1.1668","1.1668","1.1668"
"4553","1.1668","1.1668","1.1668"
"4554","1.168","1.168","1.168"
"4555","1.168","1.168","1.168"
"4556","1.0592","1.0592","1.0592"
"4557","1.0592","1.0592","1.0592"
"4558","1.1283","1.1283","1.1283"
"4559","1.1283","1.1283","1.1283"
"4560","1.2279","1.2279","1.2279"
"4561","1.2279","1.2279","1.2279"
"4562","1.0387","1.0387","1.0387"
"4563","1.0387","1.0387","1.0387"
"4564","1.1643","1.1643","1.1643"
"4565","1.1643","1.1643","1.1643"
"4566","1.2094","1.2094","1.2094"
"4567","1.2094","1.2094","1.2094"
"4568","1.1769","1.1769","1.1769"
"4569","1.1769","1.1769","1.1769"
"4570","1.1569","1.1569","1.1569"
"4571","1.1569","1.1569","1.1569"
"4572","1.3079","1.3079","1.3079"
"4573","1.3079","1.3079","1.3079"
"4574","1.1728","1.1728","1.1728"
"4575","1.1728","1.1728","1.1728"
"4576","1.1864","1.1864","1.1864"
"4577","1.1864","1.1864","1.1864"
"4578","1.2388","1.2388","1.2388"
"4579","1.2388","1.2388","1.2388"
"4580","1.2074","1.2074","1.2074"
"4581","1.2074","1.2074","1.2074"
"4582","1.1947","1.1947","1.1947"
"4583","1.1947","1.1947","1.1947"
"4584","1.1557","1.1557","1.1557"
"4585","1.1557","1.1557","1.1557"
"4586","1.1643","1.1643","1.1643"
"4587","1.1643","1.1643","1.1643"
"4588","1.1004","1.1004","1.1004"
"4589","1.1004","1.1004","1.1004"
"4590","1.0437","1.0437","1.0437"
"4591","1.0437","1.0437","1.0437"
"4592","1.1763","1.1763","1.1763"
"4593","1.1763","1.1763","1.1763"
"4594","1.1775","1.1775","1.1775"
"4595","1.1775","1.1775","1.1775"
"4596","1.1654","1.1654","1.1654"
"4597","1.1654","1.1654","1.1654"
"4598","1.1736","1.1736","1.1736"
"4599","1.1736","1.1736","1.1736"
"4600","1.1688","1.1688","1.1688"
"4601","1.1688","1.1688","1.1688"
"4602","1.1538","1.1538","1.1538"
"4603","1.1538","1.1538","1.1538"
"4604","1.2555","1.2555","1.2555"
"4605","1.2555","1.2555","1.2555"
"4606","1.1656","1.1656","1.1656"
"4607","1.1656","1.1656","1.1656"
"4608","1.2523","1.2523","1.2523"
"4609","1.2523","1.2523","1.2523"
"4610","1.1856","1.1856","1.1856"
"4611","1.1856","1.1856","1.1856"
"4612","1.1042","1.1042","1.1042"
"4613","1.1042","1.1042","1.1042"
"4614","1.0581","1.0581","1.0581"
"4615","1.0581","1.0581","1.0581"
"4616","1.1124","1.1124","1.1124"
"4617","1.1124","1.1124","1.1124"
"4618","1.0691","1.0691","1.0691"
"4619","1.0691","1.0691","1.0691"
"4620","1.1455","1.1455","1.1455"
"4621","1.1455","1.1455","1.1455"
"4622","1.1312","1.1312","1.1312"
"4623","1.1312","1.1312","1.1312"
"4624","1.0643","1.0643","1.0643"
"4625","1.0643","1.0643","1.0643"
"4626","1.1141","1.1141","1.1141"
"4627","1.1141","1.1141","1.1141"
"4628","1.2163","1.2163","1.2163"
"4629","1.2163","1.2163","1.2163"
"4630","1.1427","1.1427","1.1427"
"4631","1.1427","1.1427","1.1427"
"4632","1.0973","1.0973","1.0973"
"4633","1.0973","1.0973","1.0973"
"4634","1.2129","1.2129","1.2129"
"4635","1.2129","1.2129","1.2129"
"4636","1.2141","1.2141","1.2141"
"4637","1.2141","1.2141","1.2141"
"4638","1.157","1.157","1.157"
"4639","1.157","1.157","1.157"
"4640","1.1671","1.1671","1.1671"
"4641","1.1671","1.1671","1.1671"
"4642","1.2032","1.2032","1.2032"
"4643","1.2032","1.2032","1.2032"
"4644","1.0623","1.0623","1.0623"
"4645","1.0623","1.0623","1.0623"
"4646","1.1844","1.1844","1.1844"
"4647","1.1844","1.1844","1.1844"
"4648","1.2292","1.2292","1.2292"
"4649","1.2292","1.2292","1.2292"
"4650","1.0335","1.0335","1.0335"
"4651","1.0335","1.0335","1.0335"
"4652","1.1714","1.1714","1.1714"
"4653","1.1714","1.1714","1.1714"
"4654","1.1244","1.1244","1.1244"
"4655","1.1244","1.1244","1.1244"
"4656","1.2678","1.2678","1.2678"
"4657","1.2678","1.2678","1.2678"
"4658","1.1768","1.1768","1.1768"
"4659","1.1768","1.1768","1.1768"
"4660","1.1278","1.1278","1.1278"
"4661","1.1278","1.1278","1.1278"
"4662","1.1296","1.1296","1.1296"
"4663","1.1296","1.1296","1.1296"
"4664","1.2252","1.2252","1.2252"
"4665","1.2252","1.2252","1.2252"
"4666","1.2339","1.2339","1.2339"
"4667","1.2339","1.2339","1.2339"
"4668","1.2172","1.2172","1.2172"
"4669","1.2172","1.2172","1.2172"
"4670","1.1877","1.1877","1.1877"
"4671","1.1877","1.1877","1.1877"
"4672","1.141","1.141","1.141"
"4673","1.141","1.141","1.141"
"4674","1.164","1.164","1.164"
"4675","1.164","1.164","1.164"
"4676","1.1503","1.1503","1.1503"
"4677","1.1503","1.1503","1.1503"
"4678","1.1306","1.1306","1.1306"
"4679","1.1306","1.1306","1.1306"
"4680","1.1038","1.1038","1.1038"
"4681","1.1038","1.1038","1.1038"
"4682","1.2413","1.2413","1.2413"
"4683","1.2413","1.2413","1.2413"
"4684","1.111","1.111","1.111"
"4685","1.111","1.111","1.111"
"4686","1.171","1.171","1.171"
"4687","1.171","1.171","1.171"
"4688","1.1491","1.1491","1.1491"
"4689","1.1491","1.1491","1.1491"
"4690","1.2043","1.2043","1.2043"
"4691","1.2043","1.2043","1.2043"
"4692","1.1235","1.1235","1.1235"
"4693","1.1235","1.1235","1.1235"
"4694","1.2355","1.2355","1.2355"
"4695","1.2355","1.2355","1.2355"
"4696","1.0655","1.0655","1.0655"
"4697","1.0655","1.0655","1.0655"
"4698","1.1843","1.1843","1.1843"
"4699","1.1843","1.1843","1.1843"
"4700","1.1698","1.1698","1.1698"
"4701","1.1698","1.1698","1.1698"
"4702","1.1302","1.1302","1.1302"
"4703","1.1302","1.1302","1.1302"
"4704","1.1443","1.1443","1.1443"
"4705","1.1443","1.1443","1.1443"
"4706","1.2177","1.2177","1.2177"
"4707","1.2177","1.2177","1.2177"
"4708","1.1897","1.1897","1.1897"
"4709","1.1897","1.1897","1.1897"
"4710","1.1159","1.1159","1.1159"
"4711","1.1159","1.1159","1.1159"
"4712","1.1895","1.1895","1.1895"
"4713","1.1895","1.1895","1.1895"
"4714","1.1721","1.1721","1.1721"
"4715","1.1721","1.1721","1.1721"
"4716","1.1034","1.1034","1.1034"
"4717","1.1034","1.1034","1.1034"
"4718","1.2001","1.2001","1.2001"
"4719","1.2001","1.2001","1.2001"
"4720","1.06","1.06","1.06"
"4721","1.06","1.06","1.06"
"4722","1.1684","1.1684","1.1684"
"4723","1.1684","1.1684","1.1684"
"4724","1.1114","1.1114","1.1114"
"4725","1.1114","1.1114","1.1114"
"4726","1.1962","1.1962","1.1962"
"4727","1.1962","1.1962","1.1962"
"4728","1.1727","1.1727","1.1727"
"4729","1.1727","1.1727","1.1727"
"4730","1.2504","1.2504","1.2504"
"4731","1.2504","1.2504","1.2504"
"4732","1.0905","1.0905","1.0905"
"4733","1.0905","1.0905","1.0905"
"4734","1.1811","1.1811","1.1811"
"4735","1.1811","1.1811","1.1811"
"4736","1.101","1.101","1.101"
"4737","1.101","1.101","1.101"
"4738","1.2553","1.2553","1.2553"
"4739","1.2553","1.2553","1.2553"
"4740","1.1245","1.1245","1.1245"
"4741","1.1245","1.1245","1.1245"
"4742","1.1985","1.1985","1.1985"
"4743","1.1985","1.1985","1.1985"
"4744","1.208","1.208","1.208"
"4745","1.208","1.208","1.208"
"4746","1.2206","1.2206","1.2206"
"4747","1.2206","1.2206","1.2206"
"4748","1.2268","1.2268","1.2268"
"4749","1.2268","1.2268","1.2268"
"4750","1.2653","1.2653","1.2653"
"4751","1.2653","1.2653","1.2653"
"4752","1.235","1.235","1.235"
"4753","1.235","1.235","1.235"
"4754","1.1556","1.1556","1.1556"
"4755","1.1556","1.1556","1.1556"
"4756","1.0701","1.0701","1.0701"
"4757","1.0701","1.0701","1.0701"
"4758","1.183","1.183","1.183"
"4759","1.183","1.183","1.183"
"4760","1.2257","1.2257","1.2257"
"4761","1.2257","1.2257","1.2257"
"4762","1.1457","1.1457","1.1457"
"4763","1.1457","1.1457","1.1457"
"4764","1.1185","1.1185","1.1185"
"4765","1.1185","1.1185","1.1185"
"4766","1.2813","1.2813","1.2813"
"4767","1.2813","1.2813","1.2813"
"4768","1.2823","1.2823","1.2823"
"4769","1.2823","1.2823","1.2823"
"4770","1.1385","1.1385","1.1385"
"4771","1.1385","1.1385","1.1385"
"4772","1.151","1.151","1.151"
"4773","1.151","1.151","1.151"
"4774","1.2401","1.2401","1.2401"
"4775","1.2401","1.2401","1.2401"
"4776","1.173","1.173","1.173"
"4777","1.173","1.173","1.173"
"4778","1.1016","1.1016","1.1016"
"4779","1.1016","1.1016","1.1016"
"4780","1.1655","1.1655","1.1655"
"4781","1.1655","1.1655","1.1655"
"4782","1.1211","1.1211","1.1211"
"4783","1.1211","1.1211","1.1211"
"4784","1.1285","1.1285","1.1285"
"4785","1.1285","1.1285","1.1285"
"4786","1.2099","1.2099","1.2099"
"4787","1.2099","1.2099","1.2099"
"4788","1.1783","1.1783","1.1783"
"4789","1.1783","1.1783","1.1783"
"4790","1.1418","1.1418","1.1418"
"4791","1.1418","1.1418","1.1418"
"4792","1.1493","1.1493","1.1493"
"4793","1.1493","1.1493","1.1493"
"4794","1.2335","1.2335","1.2335"
"4795","1.2335","1.2335","1.2335"
"4796","1.1605","1.1605","1.1605"
"4797","1.1605","1.1605","1.1605"
"4798","1.2384","1.2384","1.2384"
"4799","1.2384","1.2384","1.2384"
"4800","1.2386","1.2386","1.2386"
"4801","1.2386","1.2386","1.2386"
"4802","1.1595","1.1595","1.1595"
"4803","1.1595","1.1595","1.1595"
"4804","1.1584","1.1584","1.1584"
"4805","1.1584","1.1584","1.1584"
"4806","1.1875","1.1875","1.1875"
"4807","1.1875","1.1875","1.1875"
"4808","1.1795","1.1795","1.1795"
"4809","1.1795","1.1795","1.1795"
"4810","1.196","1.196","1.196"
"4811","1.196","1.196","1.196"
"4812","1.1804","1.1804","1.1804"
"4813","1.1804","1.1804","1.1804"
"4814","1.1828","1.1828","1.1828"
"4815","1.1828","1.1828","1.1828"
"4816","1.1759","1.1759","1.1759"
"4817","1.1759","1.1759","1.1759"
"4818","1.1746","1.1746","1.1746"
"4819","1.1746","1.1746","1.1746"
"4820","1.0789","1.0789","1.0789"
"4821","1.0789","1.0789","1.0789"
