"Step","autumn-energy-2 - tok per sec","autumn-energy-2 - tok per sec__MIN","autumn-energy-2 - tok per sec__MAX"
"13589","1342524.710711268","1342524.710711268","1342524.710711268"
"13591","1344009.871585157","1344009.871585157","1344009.871585157"
"13595","1342984.6774043234","1342984.6774043234","1342984.6774043234"
"13596","1338026.1648900537","1338026.1648900537","1338026.1648900537"
"13598","1347076.7124520887","1347076.7124520887","1347076.7124520887"
"13599","1344868.0010127684","1344868.0010127684","1344868.0010127684"
"13600","1350309.300181206","1350309.300181206","1350309.300181206"
"13602","1343763.4851882043","1343763.4851882043","1343763.4851882043"
"13603","1348186.6839016932","1348186.6839016932","1348186.6839016932"
"13604","1348239.5853131113","1348239.5853131113","1348239.5853131113"
"13605","1343083.927231151","1343083.927231151","1343083.927231151"
"13607","1343435.9312172965","1343435.9312172965","1343435.9312172965"
"13618","1345387.1912124325","1345387.1912124325","1345387.1912124325"
"13621","1348089.9842399587","1348089.9842399587","1348089.9842399587"
"13625","1343197.9596018703","1343197.9596018703","1343197.9596018703"
"13626","1342638.6481389785","1342638.6481389785","1342638.6481389785"
"13627","1348352.8413534646","1348352.8413534646","1348352.8413534646"
"13629","1343922.8047366207","1343922.8047366207","1343922.8047366207"
"13630","1347595.9580834066","1347595.9580834066","1347595.9580834066"
"13631","1349564.2994319494","1349564.2994319494","1349564.2994319494"
"13633","1343341.553074564","1343341.553074564","1343341.553074564"
"13635","1342071.611519845","1342071.611519845","1342071.611519845"
"13638","1346438.3167874408","1346438.3167874408","1346438.3167874408"
"13639","1349746.537314972","1349746.537314972","1349746.537314972"
"13641","1345868.0668801835","1345868.0668801835","1345868.0668801835"
"13643","1346068.2585598996","1346068.2585598996","1346068.2585598996"
"13648","1348481.8276070987","1348481.8276070987","1348481.8276070987"
"13649","1339767.4322078147","1339767.4322078147","1339767.4322078147"
"13650","1345747.8157391467","1345747.8157391467","1345747.8157391467"
"13651","1342803.4407841547","1342803.4407841547","1342803.4407841547"
"13653","1346423.4775760714","1346423.4775760714","1346423.4775760714"
"13655","1345490.912710441","1345490.912710441","1345490.912710441"
"13657","1345007.8384882247","1345007.8384882247","1345007.8384882247"
"13658","1345139.4767970482","1345139.4767970482","1345139.4767970482"
"13661","1338632.159796535","1338632.159796535","1338632.159796535"
"13664","1338617.4921500867","1338617.4921500867","1338617.4921500867"
"13666","1343564.7993117892","1343564.7993117892","1343564.7993117892"
"13668","1341888.1646910792","1341888.1646910792","1341888.1646910792"
"13673","1344053.4092400707","1344053.4092400707","1344053.4092400707"
"13675","1344437.1554431706","1344437.1554431706","1344437.1554431706"
"13680","1334182.2838677894","1334182.2838677894","1334182.2838677894"
"13682","11707.521850719111","11707.521850719111","11707.521850719111"
"13683","1345105.7420250264","1345105.7420250264","1345105.7420250264"
"13684","549709.5008625523","549709.5008625523","549709.5008625523"
"13686","1350294.3755227807","1350294.3755227807","1350294.3755227807"
"13687","1350864.234083437","1350864.234083437","1350864.234083437"
"13688","1345895.2499103358","1345895.2499103358","1345895.2499103358"
"13689","1347854.4918213252","1347854.4918213252","1347854.4918213252"
"13692","1348904.5131401785","1348904.5131401785","1348904.5131401785"
"13693","1351733.634177661","1351733.634177661","1351733.634177661"
"13694","1345935.6146172325","1345935.6146172325","1345935.6146172325"
"13695","1348849.0774386982","1348849.0774386982","1348849.0774386982"
"13699","1343716.6819849156","1343716.6819849156","1343716.6819849156"
"13704","1345868.0668801835","1345868.0668801835","1345868.0668801835"
"13708","1349752.3366009803","1349752.3366009803","1349752.3366009803"
"13709","1342829.6801619928","1342829.6801619928","1342829.6801619928"
"13710","1348882.1728317516","1348882.1728317516","1348882.1728317516"
"13711","1347439.0690403567","1347439.0690403567","1347439.0690403567"
"13715","1346430.8971408699","1346430.8971408699","1346430.8971408699"
"13718","1345583.1230244031","1345583.1230244031","1345583.1230244031"
"13719","1342865.7609809716","1342865.7609809716","1342865.7609809716"
"13721","1343005.1823646168","1343005.1823646168","1343005.1823646168"
"13722","1346831.6751077026","1346831.6751077026","1346831.6751077026"
"13727","1345434.9340425702","1345434.9340425702","1345434.9340425702"
"13728","1346875.3957756702","1346875.3957756702","1346875.3957756702"
"13730","1350339.979681866","1350339.979681866","1350339.979681866"
"13731","1344049.3017936358","1344049.3017936358","1344049.3017936358"
"13732","1345048.972691941","1345048.972691941","1345048.972691941"
"13734","1346453.9807543003","1346453.9807543003","1346453.9807543003"
"13735","1345765.9343990413","1345765.9343990413","1345765.9343990413"
"13738","1346627.133087485","1346627.133087485","1346627.133087485"
"13740","1343476.969328849","1343476.969328849","1343476.969328849"
"13741","1344004.9429717658","1344004.9429717658","1344004.9429717658"
"13742","1339963.36348087","1339963.36348087","1339963.36348087"
"13743","1347490.2603968284","1347490.2603968284","1347490.2603968284"
"13744","1341586.0781271926","1341586.0781271926","1341586.0781271926"
"13747","1345311.4681554867","1345311.4681554867","1345311.4681554867"
"13751","1332099.537224186","1332099.537224186","1332099.537224186"
"13753","1340930.7970874242","1340930.7970874242","1340930.7970874242"
"13754","1342162.5345619982","1342162.5345619982","1342162.5345619982"
"13755","1336142.4568914813","1336142.4568914813","1336142.4568914813"
"13758","1319648.0588968482","1319648.0588968482","1319648.0588968482"
"13759","1323024.752485684","1323024.752485684","1323024.752485684"
"13760","1333190.6118376858","1333190.6118376858","1333190.6118376858"
"13765","1329393.7119266333","1329393.7119266333","1329393.7119266333"
"13767","1316822.1839088306","1316822.1839088306","1316822.1839088306"
"13769","1326020.4524292932","1326020.4524292932","1326020.4524292932"
"13771","1316215.2869408764","1316215.2869408764","1316215.2869408764"
"13773","1312616.9601879548","1312616.9601879548","1312616.9601879548"
"13776","1329132.5706880712","1329132.5706880712","1329132.5706880712"
"13781","1317576.4611984126","1317576.4611984126","1317576.4611984126"
"13783","1325983.672032653","1325983.672032653","1325983.672032653"
"13785","1334123.1952076424","1334123.1952076424","1334123.1952076424"
"13786","1321605.4394709307","1321605.4394709307","1321605.4394709307"
"13787","1329294.8679435984","1329294.8679435984","1329294.8679435984"
"13792","1339482.6177026685","1339482.6177026685","1339482.6177026685"
"13798","1326628.4240267423","1326628.4240267423","1326628.4240267423"
"13801","1321337.027240646","1321337.027240646","1321337.027240646"
"13802","1343302.9849550435","1343302.9849550435","1343302.9849550435"
"13803","1328073.7912947163","1328073.7912947163","1328073.7912947163"
"13804","1326426.7716730353","1326426.7716730353","1326426.7716730353"
"13809","1328351.3669986404","1328351.3669986404","1328351.3669986404"
"13812","1314460.8021365888","1314460.8021365888","1314460.8021365888"
"13813","1320959.2114167153","1320959.2114167153","1320959.2114167153"
"13814","1336159.5059555385","1336159.5059555385","1336159.5059555385"
"13815","1306875.5281391277","1306875.5281391277","1306875.5281391277"
"13816","1316711.7973806155","1316711.7973806155","1316711.7973806155"
"13821","1326181.9905015256","1326181.9905015256","1326181.9905015256"
"13822","1332557.2318200879","1332557.2318200879","1332557.2318200879"
"13823","1326987.068531308","1326987.068531308","1326987.068531308"
"13824","1320131.3126865139","1320131.3126865139","1320131.3126865139"
"13827","1330176.9470808096","1330176.9470808096","1330176.9470808096"
"13829","1305041.2727857558","1305041.2727857558","1305041.2727857558"
"13830","1331141.5768515777","1331141.5768515777","1331141.5768515777"
"13831","1288058.2364578128","1288058.2364578128","1288058.2364578128"
"13833","1290489.944115745","1290489.944115745","1290489.944115745"
"13837","1309274.4086012286","1309274.4086012286","1309274.4086012286"
"13839","1335816.1729556883","1335816.1729556883","1335816.1729556883"
"13840","1336075.8885217775","1336075.8885217775","1336075.8885217775"
"13842","1325301.206350048","1325301.206350048","1325301.206350048"
"13843","1320848.923601801","1320848.923601801","1320848.923601801"
"13844","1320056.028583503","1320056.028583503","1320056.028583503"
"13847","1324919.523920901","1324919.523920901","1324919.523920901"
"13851","1315982.135119236","1315982.135119236","1315982.135119236"
"13852","1326747.6838283294","1326747.6838283294","1326747.6838283294"
"13857","1322032.9005071046","1322032.9005071046","1322032.9005071046"
"13861","1325917.3125658731","1325917.3125658731","1325917.3125658731"
"13862","1326789.3097462172","1326789.3097462172","1326789.3097462172"
"13865","1326466.7771854952","1326466.7771854952","1326466.7771854952"
"13866","1318555.3101132542","1318555.3101132542","1318555.3101132542"
"13868","1318036.0784148253","1318036.0784148253","1318036.0784148253"
"13869","1312510.4110710486","1312510.4110710486","1312510.4110710486"
"13870","1330312.13641514","1330312.13641514","1330312.13641514"
"13872","1323405.3438482464","1323405.3438482464","1323405.3438482464"
"13879","1336079.1356054337","1336079.1356054337","1336079.1356054337"
"13881","1303862.7819311076","1303862.7819311076","1303862.7819311076"
"13890","1273432.5945216918","1273432.5945216918","1273432.5945216918"
"13892","1278663.955985119","1278663.955985119","1278663.955985119"
"13894","1266760.7878327733","1266760.7878327733","1266760.7878327733"
"13896","1288281.597892841","1288281.597892841","1288281.597892841"
"13898","1327314.661120051","1327314.661120051","1327314.661120051"
"13899","1322448.708627759","1322448.708627759","1322448.708627759"
"13901","1275534.7911932766","1275534.7911932766","1275534.7911932766"
"13903","1313440.164773776","1313440.164773776","1313440.164773776"
"13904","1293524.0690883957","1293524.0690883957","1293524.0690883957"
"13906","1291286.3786594134","1291286.3786594134","1291286.3786594134"
"13907","1325847.7621819642","1325847.7621819642","1325847.7621819642"
"13913","1285438.0266729954","1285438.0266729954","1285438.0266729954"
"13916","1314689.4851971953","1314689.4851971953","1314689.4851971953"
"13917","1315549.920105865","1315549.920105865","1315549.920105865"
"13918","1297747.7943548863","1297747.7943548863","1297747.7943548863"
"13919","1285439.52947916","1285439.52947916","1285439.52947916"
"13920","1268731.9193489668","1268731.9193489668","1268731.9193489668"
"13921","1302636.2588445342","1302636.2588445342","1302636.2588445342"
"13922","1277740.4486001076","1277740.4486001076","1277740.4486001076"
"13923","1297037.463019193","1297037.463019193","1297037.463019193"
"13924","1305361.9925537573","1305361.9925537573","1305361.9925537573"
"13925","1294425.585179543","1294425.585179543","1294425.585179543"
"13928","1305325.5744066292","1305325.5744066292","1305325.5744066292"
"13929","1299981.8250109365","1299981.8250109365","1299981.8250109365"
"13930","1277204.6389812208","1277204.6389812208","1277204.6389812208"
"13932","1325911.716288041","1325911.716288041","1325911.716288041"
"13934","1282221.0793703364","1282221.0793703364","1282221.0793703364"
"13936","1282191.9218401795","1282191.9218401795","1282191.9218401795"
"13937","1312827.7590296997","1312827.7590296997","1312827.7590296997"
"13943","1324289.1915610128","1324289.1915610128","1324289.1915610128"
"13946","1243277.3867546846","1243277.3867546846","1243277.3867546846"
"13950","1324971.413427681","1324971.413427681","1324971.413427681"
"13960","1309127.8738011695","1309127.8738011695","1309127.8738011695"
"13965","1305807.6982766965","1305807.6982766965","1305807.6982766965"
"13968","1333714.5744846542","1333714.5744846542","1333714.5744846542"
"13971","1331109.3462693922","1331109.3462693922","1331109.3462693922"
"13973","1330469.0870694777","1330469.0870694777","1330469.0870694777"
"13975","1319325.822366266","1319325.822366266","1319325.822366266"
"13976","1331233.4425744414","1331233.4425744414","1331233.4425744414"
"13980","1342266.5787408953","1342266.5787408953","1342266.5787408953"
"13982","1324646.5722207865","1324646.5722207865","1324646.5722207865"
"13984","1321363.228365685","1321363.228365685","1321363.228365685"
"13988","1321621.3252686637","1321621.3252686637","1321621.3252686637"
"13992","1336675.2427459238","1336675.2427459238","1336675.2427459238"
"13993","1324739.937777039","1324739.937777039","1324739.937777039"
"13995","1334127.2422091798","1334127.2422091798","1334127.2422091798"
"14000","1325405.049234751","1325405.049234751","1325405.049234751"
"14001","1325350.7293884226","1325350.7293884226","1325350.7293884226"
"14003","1328108.2813844553","1328108.2813844553","1328108.2813844553"
"14004","1328247.8642265983","1328247.8642265983","1328247.8642265983"
"14006","1330205.1092595572","1330205.1092595572","1330205.1092595572"
"14009","1335035.2002088437","1335035.2002088437","1335035.2002088437"
"14012","1330601.9203982928","1330601.9203982928","1330601.9203982928"
"14015","1337244.2330368198","1337244.2330368198","1337244.2330368198"
"14019","1324845.2890783055","1324845.2890783055","1324845.2890783055"
"14021","1322059.9240632202","1322059.9240632202","1322059.9240632202"
"14023","1325438.601952515","1325438.601952515","1325438.601952515"
"14024","1332779.3310185198","1332779.3310185198","1332779.3310185198"
"14025","1343623.0853585738","1343623.0853585738","1343623.0853585738"
"14026","1342113.3854418553","1342113.3854418553","1342113.3854418553"
