"Step","copper-serenity-10 - train/loss","copper-serenity-10 - train/loss__MIN","copper-serenity-10 - train/loss__MAX"
"735","1.6322","1.6322","1.6322"
"736","1.627","1.627","1.627"
"737","1.627","1.627","1.627"
"738","1.6674","1.6674","1.6674"
"739","1.6674","1.6674","1.6674"
"740","1.4717","1.4717","1.4717"
"741","1.4717","1.4717","1.4717"
"742","1.6247","1.6247","1.6247"
"743","1.6247","1.6247","1.6247"
"744","1.5977","1.5977","1.5977"
"745","1.5977","1.5977","1.5977"
"746","1.5583","1.5583","1.5583"
"747","1.5583","1.5583","1.5583"
"748","1.6287","1.6287","1.6287"
"749","1.6287","1.6287","1.6287"
"750","1.5738","1.5738","1.5738"
"751","1.5738","1.5738","1.5738"
"752","1.5725","1.5725","1.5725"
"753","1.5725","1.5725","1.5725"
"754","1.5599","1.5599","1.5599"
"755","1.5599","1.5599","1.5599"
"756","1.6293","1.6293","1.6293"
"757","1.6293","1.6293","1.6293"
"758","1.5966","1.5966","1.5966"
"759","1.5966","1.5966","1.5966"
"760","1.6906","1.6906","1.6906"
"761","1.6906","1.6906","1.6906"
"762","1.505","1.505","1.505"
"763","1.505","1.505","1.505"
"764","1.6071","1.6071","1.6071"
"765","1.6071","1.6071","1.6071"
"766","1.557","1.557","1.557"
"767","1.557","1.557","1.557"
"768","1.6832","1.6832","1.6832"
"769","1.6832","1.6832","1.6832"
"770","1.6588","1.6588","1.6588"
"771","1.6588","1.6588","1.6588"
"772","1.598","1.598","1.598"
"773","1.598","1.598","1.598"
"774","1.6981","1.6981","1.6981"
"775","1.6981","1.6981","1.6981"
"776","1.7068","1.7068","1.7068"
"777","1.7068","1.7068","1.7068"
"778","1.6073","1.6073","1.6073"
"779","1.6073","1.6073","1.6073"
"780","1.6433","1.6433","1.6433"
"781","1.6433","1.6433","1.6433"
"782","1.5817","1.5817","1.5817"
"783","1.5817","1.5817","1.5817"
"784","1.5234","1.5234","1.5234"
"785","1.5234","1.5234","1.5234"
"786","1.4708","1.4708","1.4708"
"787","1.4708","1.4708","1.4708"
"788","1.6578","1.6578","1.6578"
"789","1.6578","1.6578","1.6578"
"790","1.702","1.702","1.702"
"791","1.702","1.702","1.702"
"792","1.6751","1.6751","1.6751"
"793","1.6751","1.6751","1.6751"
"794","1.5944","1.5944","1.5944"
"795","1.5944","1.5944","1.5944"
"796","1.6552","1.6552","1.6552"
"797","1.6552","1.6552","1.6552"
"798","1.5727","1.5727","1.5727"
"799","1.5727","1.5727","1.5727"
"800","1.4062","1.4062","1.4062"
"801","1.4062","1.4062","1.4062"
"802","1.5539","1.5539","1.5539"
"803","1.5539","1.5539","1.5539"
"804","1.6802","1.6802","1.6802"
"805","1.6802","1.6802","1.6802"
"806","1.6116","1.6116","1.6116"
"807","1.6116","1.6116","1.6116"
"808","1.5459","1.5459","1.5459"
"809","1.5459","1.5459","1.5459"
"810","1.563","1.563","1.563"
"811","1.563","1.563","1.563"
"812","1.5744","1.5744","1.5744"
"813","1.5744","1.5744","1.5744"
"814","1.5706","1.5706","1.5706"
"815","1.5706","1.5706","1.5706"
"816","1.6021","1.6021","1.6021"
"817","1.6021","1.6021","1.6021"
"818","1.5431","1.5431","1.5431"
"819","1.5431","1.5431","1.5431"
"820","1.6896","1.6896","1.6896"
"821","1.6896","1.6896","1.6896"
"822","1.5577","1.5577","1.5577"
"823","1.5577","1.5577","1.5577"
"824","1.6223","1.6223","1.6223"
"825","1.6223","1.6223","1.6223"
"826","1.636","1.636","1.636"
"827","1.636","1.636","1.636"
"828","1.7909","1.7909","1.7909"
"829","1.7909","1.7909","1.7909"
"830","1.4772","1.4772","1.4772"
"831","1.4772","1.4772","1.4772"
"832","1.6144","1.6144","1.6144"
"833","1.6144","1.6144","1.6144"
"834","1.6588","1.6588","1.6588"
"835","1.6588","1.6588","1.6588"
"836","1.644","1.644","1.644"
"837","1.644","1.644","1.644"
"838","1.5797","1.5797","1.5797"
"839","1.5797","1.5797","1.5797"
"840","1.5214","1.5214","1.5214"
"841","1.5214","1.5214","1.5214"
"842","1.4142","1.4142","1.4142"
"843","1.4142","1.4142","1.4142"
"844","1.6023","1.6023","1.6023"
"845","1.6023","1.6023","1.6023"
"846","1.3612","1.3612","1.3612"
"847","1.3612","1.3612","1.3612"
"848","1.6233","1.6233","1.6233"
"849","1.6233","1.6233","1.6233"
"850","1.5697","1.5697","1.5697"
"851","1.5697","1.5697","1.5697"
"852","1.5435","1.5435","1.5435"
"853","1.5435","1.5435","1.5435"
"854","1.6676","1.6676","1.6676"
"855","1.6676","1.6676","1.6676"
"856","1.5162","1.5162","1.5162"
"857","1.5162","1.5162","1.5162"
"858","1.609","1.609","1.609"
"859","1.609","1.609","1.609"
"860","1.5446","1.5446","1.5446"
"861","1.5446","1.5446","1.5446"
"862","1.5661","1.5661","1.5661"
"863","1.5661","1.5661","1.5661"
"864","1.4833","1.4833","1.4833"
"865","1.4833","1.4833","1.4833"
"866","1.4644","1.4644","1.4644"
"867","1.4644","1.4644","1.4644"
"868","1.6344","1.6344","1.6344"
"869","1.6344","1.6344","1.6344"
"870","1.5637","1.5637","1.5637"
"871","1.5637","1.5637","1.5637"
"872","1.4715","1.4715","1.4715"
"873","1.4715","1.4715","1.4715"
"874","1.553","1.553","1.553"
"875","1.553","1.553","1.553"
"876","1.5709","1.5709","1.5709"
"877","1.5709","1.5709","1.5709"
"878","1.4272","1.4272","1.4272"
"879","1.4272","1.4272","1.4272"
"880","1.5718","1.5718","1.5718"
"881","1.5718","1.5718","1.5718"
"882","1.4842","1.4842","1.4842"
"883","1.4842","1.4842","1.4842"
"884","1.5753","1.5753","1.5753"
"885","1.5753","1.5753","1.5753"
"886","1.619","1.619","1.619"
"887","1.619","1.619","1.619"
"888","1.4755","1.4755","1.4755"
"889","1.4755","1.4755","1.4755"
"890","1.5582","1.5582","1.5582"
"891","1.5582","1.5582","1.5582"
"892","1.5824","1.5824","1.5824"
"893","1.5824","1.5824","1.5824"
"894","1.6349","1.6349","1.6349"
"895","1.6349","1.6349","1.6349"
"896","1.5177","1.5177","1.5177"
"897","1.5177","1.5177","1.5177"
"898","1.5965","1.5965","1.5965"
"899","1.5965","1.5965","1.5965"
"900","1.5095","1.5095","1.5095"
"901","1.5095","1.5095","1.5095"
"902","1.5968","1.5968","1.5968"
"903","1.5968","1.5968","1.5968"
"904","1.5529","1.5529","1.5529"
"905","1.5529","1.5529","1.5529"
"906","1.4538","1.4538","1.4538"
"907","1.4538","1.4538","1.4538"
"908","1.5216","1.5216","1.5216"
"909","1.5216","1.5216","1.5216"
"910","1.4872","1.4872","1.4872"
"911","1.4872","1.4872","1.4872"
"912","1.6884","1.6884","1.6884"
"913","1.6884","1.6884","1.6884"
"914","1.5324","1.5324","1.5324"
"915","1.5324","1.5324","1.5324"
"916","1.5089","1.5089","1.5089"
"917","1.5089","1.5089","1.5089"
"918","1.476","1.476","1.476"
"919","1.476","1.476","1.476"
"920","1.5564","1.5564","1.5564"
"921","1.5564","1.5564","1.5564"
"922","1.4796","1.4796","1.4796"
"923","1.4796","1.4796","1.4796"
"924","1.5299","1.5299","1.5299"
"925","1.5299","1.5299","1.5299"
"926","1.5912","1.5912","1.5912"
"927","1.5912","1.5912","1.5912"
"928","1.4765","1.4765","1.4765"
"929","1.4765","1.4765","1.4765"
"930","1.5736","1.5736","1.5736"
"931","1.5736","1.5736","1.5736"
"932","1.4331","1.4331","1.4331"
"933","1.4331","1.4331","1.4331"
"934","1.5246","1.5246","1.5246"
"935","1.5246","1.5246","1.5246"
"936","1.5484","1.5484","1.5484"
"937","1.5484","1.5484","1.5484"
"938","1.596","1.596","1.596"
"939","1.596","1.596","1.596"
"940","1.5588","1.5588","1.5588"
"941","1.5588","1.5588","1.5588"
"942","1.5842","1.5842","1.5842"
"943","1.5842","1.5842","1.5842"
"944","1.5656","1.5656","1.5656"
"945","1.5656","1.5656","1.5656"
"946","1.5107","1.5107","1.5107"
"947","1.5107","1.5107","1.5107"
"948","1.462","1.462","1.462"
"949","1.462","1.462","1.462"
"950","1.496","1.496","1.496"
"951","1.496","1.496","1.496"
"952","1.5819","1.5819","1.5819"
"953","1.5819","1.5819","1.5819"
"954","1.533","1.533","1.533"
"955","1.533","1.533","1.533"
"956","1.4797","1.4797","1.4797"
"957","1.4797","1.4797","1.4797"
"958","1.5302","1.5302","1.5302"
"959","1.5302","1.5302","1.5302"
"960","1.5078","1.5078","1.5078"
"961","1.5078","1.5078","1.5078"
"962","1.5664","1.5664","1.5664"
"963","1.5664","1.5664","1.5664"
"964","1.4918","1.4918","1.4918"
"965","1.4918","1.4918","1.4918"
"966","1.4941","1.4941","1.4941"
"967","1.4941","1.4941","1.4941"
"968","1.5296","1.5296","1.5296"
"969","1.5296","1.5296","1.5296"
"970","1.4958","1.4958","1.4958"
"971","1.4958","1.4958","1.4958"
"972","1.613","1.613","1.613"
"973","1.613","1.613","1.613"
"974","1.597","1.597","1.597"
"975","1.597","1.597","1.597"
"976","1.5163","1.5163","1.5163"
"977","1.5163","1.5163","1.5163"
"978","1.5727","1.5727","1.5727"
"979","1.5727","1.5727","1.5727"
"980","1.4729","1.4729","1.4729"
"981","1.4729","1.4729","1.4729"
"982","1.384","1.384","1.384"
"983","1.384","1.384","1.384"
"984","1.5768","1.5768","1.5768"
"985","1.5768","1.5768","1.5768"
"986","1.5421","1.5421","1.5421"
"987","1.5421","1.5421","1.5421"
"988","1.4364","1.4364","1.4364"
"989","1.4364","1.4364","1.4364"
"990","1.6577","1.6577","1.6577"
"991","1.6577","1.6577","1.6577"
"992","1.5293","1.5293","1.5293"
"993","1.5293","1.5293","1.5293"
"994","1.4701","1.4701","1.4701"
"995","1.4701","1.4701","1.4701"
"996","1.666","1.666","1.666"
"997","1.666","1.666","1.666"
"998","1.4908","1.4908","1.4908"
"999","1.4908","1.4908","1.4908"
"1002","1.4323","1.4323","1.4323"
"1003","1.4323","1.4323","1.4323"
"1004","1.5511","1.5511","1.5511"
"1005","1.5511","1.5511","1.5511"
"1006","1.3966","1.3966","1.3966"
"1007","1.3966","1.3966","1.3966"
"1008","1.5486","1.5486","1.5486"
"1009","1.5486","1.5486","1.5486"
"1010","1.4907","1.4907","1.4907"
"1011","1.4907","1.4907","1.4907"
"1012","1.5422","1.5422","1.5422"
"1013","1.5422","1.5422","1.5422"
"1014","1.533","1.533","1.533"
"1015","1.533","1.533","1.533"
"1016","1.4676","1.4676","1.4676"
"1017","1.4676","1.4676","1.4676"
"1018","1.5194","1.5194","1.5194"
"1019","1.5194","1.5194","1.5194"
"1020","1.6668","1.6668","1.6668"
"1021","1.6668","1.6668","1.6668"
"1022","1.4679","1.4679","1.4679"
"1023","1.4679","1.4679","1.4679"
"1024","1.4612","1.4612","1.4612"
"1025","1.4612","1.4612","1.4612"
"1026","1.4872","1.4872","1.4872"
"1027","1.4872","1.4872","1.4872"
"1028","1.5824","1.5824","1.5824"
"1029","1.5824","1.5824","1.5824"
"1030","1.4736","1.4736","1.4736"
"1031","1.4736","1.4736","1.4736"
"1032","1.4948","1.4948","1.4948"
"1033","1.4948","1.4948","1.4948"
"1034","1.4501","1.4501","1.4501"
"1035","1.4501","1.4501","1.4501"
"1036","1.3912","1.3912","1.3912"
"1037","1.3912","1.3912","1.3912"
"1038","1.5129","1.5129","1.5129"
"1039","1.5129","1.5129","1.5129"
"1040","1.5071","1.5071","1.5071"
"1041","1.5071","1.5071","1.5071"
"1042","1.5582","1.5582","1.5582"
"1043","1.5582","1.5582","1.5582"
"1044","1.5641","1.5641","1.5641"
"1045","1.5641","1.5641","1.5641"
"1046","1.4027","1.4027","1.4027"
"1047","1.4027","1.4027","1.4027"
"1048","1.4718","1.4718","1.4718"
"1049","1.4718","1.4718","1.4718"
"1050","1.4484","1.4484","1.4484"
"1051","1.4484","1.4484","1.4484"
"1052","1.5285","1.5285","1.5285"
"1053","1.5285","1.5285","1.5285"
"1054","1.503","1.503","1.503"
"1055","1.503","1.503","1.503"
"1056","1.4666","1.4666","1.4666"
"1057","1.4666","1.4666","1.4666"
"1058","1.4048","1.4048","1.4048"
"1059","1.4048","1.4048","1.4048"
"1060","1.3495","1.3495","1.3495"
"1061","1.3495","1.3495","1.3495"
"1062","1.416","1.416","1.416"
"1063","1.416","1.416","1.416"
"1064","1.5277","1.5277","1.5277"
"1065","1.5277","1.5277","1.5277"
"1066","1.5338","1.5338","1.5338"
"1067","1.5338","1.5338","1.5338"
"1068","1.4806","1.4806","1.4806"
"1069","1.4806","1.4806","1.4806"
"1070","1.4426","1.4426","1.4426"
"1071","1.4426","1.4426","1.4426"
"1072","1.5574","1.5574","1.5574"
"1073","1.5574","1.5574","1.5574"
"1074","1.4501","1.4501","1.4501"
"1075","1.4501","1.4501","1.4501"
"1076","1.5726","1.5726","1.5726"
"1077","1.5726","1.5726","1.5726"
"1078","1.4905","1.4905","1.4905"
"1079","1.4905","1.4905","1.4905"
"1080","1.3863","1.3863","1.3863"
"1081","1.3863","1.3863","1.3863"
"1082","1.4666","1.4666","1.4666"
"1083","1.4666","1.4666","1.4666"
"1084","1.4817","1.4817","1.4817"
"1085","1.4817","1.4817","1.4817"
"1086","1.4956","1.4956","1.4956"
"1087","1.4956","1.4956","1.4956"
"1088","1.5299","1.5299","1.5299"
"1089","1.5299","1.5299","1.5299"
"1090","1.4446","1.4446","1.4446"
"1091","1.4446","1.4446","1.4446"
"1092","1.6317","1.6317","1.6317"
"1093","1.6317","1.6317","1.6317"
"1094","1.537","1.537","1.537"
"1095","1.537","1.537","1.537"
"1096","1.6314","1.6314","1.6314"
"1097","1.6314","1.6314","1.6314"
"1098","1.4708","1.4708","1.4708"
"1099","1.4708","1.4708","1.4708"
"1100","1.5044","1.5044","1.5044"
"1101","1.5044","1.5044","1.5044"
"1102","1.4848","1.4848","1.4848"
"1103","1.4848","1.4848","1.4848"
"1104","1.4921","1.4921","1.4921"
"1105","1.4921","1.4921","1.4921"
"1106","1.4189","1.4189","1.4189"
"1107","1.4189","1.4189","1.4189"
"1108","1.4842","1.4842","1.4842"
"1109","1.4842","1.4842","1.4842"
"1110","1.5045","1.5045","1.5045"
"1111","1.5045","1.5045","1.5045"
"1112","1.4454","1.4454","1.4454"
"1113","1.4454","1.4454","1.4454"
"1114","1.537","1.537","1.537"
"1115","1.537","1.537","1.537"
"1116","1.4785","1.4785","1.4785"
"1117","1.4785","1.4785","1.4785"
"1118","1.4083","1.4083","1.4083"
"1119","1.4083","1.4083","1.4083"
"1120","1.5319","1.5319","1.5319"
"1121","1.5319","1.5319","1.5319"
"1122","1.4319","1.4319","1.4319"
"1123","1.4319","1.4319","1.4319"
"1124","1.5071","1.5071","1.5071"
"1125","1.5071","1.5071","1.5071"
"1126","1.4836","1.4836","1.4836"
"1127","1.4836","1.4836","1.4836"
"1128","1.4208","1.4208","1.4208"
"1129","1.4208","1.4208","1.4208"
"1130","1.3617","1.3617","1.3617"
"1131","1.3617","1.3617","1.3617"
"1132","1.5365","1.5365","1.5365"
"1133","1.5365","1.5365","1.5365"
"1134","1.3694","1.3694","1.3694"
"1135","1.3694","1.3694","1.3694"
"1136","1.5246","1.5246","1.5246"
"1137","1.5246","1.5246","1.5246"
"1138","1.5283","1.5283","1.5283"
"1139","1.5283","1.5283","1.5283"
"1140","1.4183","1.4183","1.4183"
"1141","1.4183","1.4183","1.4183"
"1142","1.4462","1.4462","1.4462"
"1143","1.4462","1.4462","1.4462"
"1144","1.5888","1.5888","1.5888"
"1145","1.5888","1.5888","1.5888"
"1146","1.5225","1.5225","1.5225"
"1147","1.5225","1.5225","1.5225"
"1148","1.5471","1.5471","1.5471"
"1149","1.5471","1.5471","1.5471"
"1150","1.5188","1.5188","1.5188"
"1151","1.5188","1.5188","1.5188"
"1152","1.4364","1.4364","1.4364"
"1153","1.4364","1.4364","1.4364"
"1154","1.4989","1.4989","1.4989"
"1155","1.4989","1.4989","1.4989"
"1156","1.3965","1.3965","1.3965"
"1157","1.3965","1.3965","1.3965"
"1158","1.4832","1.4832","1.4832"
"1159","1.4832","1.4832","1.4832"
"1160","1.616","1.616","1.616"
"1161","1.616","1.616","1.616"
"1162","1.3561","1.3561","1.3561"
"1163","1.3561","1.3561","1.3561"
"1164","1.6046","1.6046","1.6046"
"1165","1.6046","1.6046","1.6046"
"1166","1.5837","1.5837","1.5837"
"1167","1.5837","1.5837","1.5837"
"1168","1.5093","1.5093","1.5093"
"1169","1.5093","1.5093","1.5093"
"1170","1.5208","1.5208","1.5208"
"1171","1.5208","1.5208","1.5208"
"1172","1.4109","1.4109","1.4109"
"1173","1.4109","1.4109","1.4109"
"1174","1.5528","1.5528","1.5528"
"1175","1.5528","1.5528","1.5528"
"1176","1.4089","1.4089","1.4089"
"1177","1.4089","1.4089","1.4089"
"1178","1.4199","1.4199","1.4199"
"1179","1.4199","1.4199","1.4199"
"1180","1.361","1.361","1.361"
"1181","1.361","1.361","1.361"
"1182","1.4942","1.4942","1.4942"
"1183","1.4942","1.4942","1.4942"
"1184","1.4076","1.4076","1.4076"
"1185","1.4076","1.4076","1.4076"
"1186","1.5279","1.5279","1.5279"
"1187","1.5279","1.5279","1.5279"
"1188","1.4836","1.4836","1.4836"
"1189","1.4836","1.4836","1.4836"
"1190","1.2666","1.2666","1.2666"
"1191","1.2666","1.2666","1.2666"
"1192","1.4744","1.4744","1.4744"
"1193","1.4744","1.4744","1.4744"
"1194","1.4313","1.4313","1.4313"
"1195","1.4313","1.4313","1.4313"
"1196","1.4307","1.4307","1.4307"
"1197","1.4307","1.4307","1.4307"
"1198","1.5438","1.5438","1.5438"
"1199","1.5438","1.5438","1.5438"
"1200","1.4567","1.4567","1.4567"
"1201","1.4567","1.4567","1.4567"
"1202","1.5893","1.5893","1.5893"
"1203","1.5893","1.5893","1.5893"
"1204","1.41","1.41","1.41"
"1205","1.41","1.41","1.41"
"1206","1.4777","1.4777","1.4777"
"1207","1.4777","1.4777","1.4777"
"1208","1.4299","1.4299","1.4299"
"1209","1.4299","1.4299","1.4299"
"1210","1.3218","1.3218","1.3218"
"1211","1.3218","1.3218","1.3218"
"1212","1.3663","1.3663","1.3663"
"1213","1.3663","1.3663","1.3663"
"1214","1.4249","1.4249","1.4249"
"1215","1.4249","1.4249","1.4249"
"1216","1.41","1.41","1.41"
"1217","1.41","1.41","1.41"
"1218","1.3763","1.3763","1.3763"
"1219","1.3763","1.3763","1.3763"
"1220","1.5349","1.5349","1.5349"
"1221","1.5349","1.5349","1.5349"
"1222","1.6988","1.6988","1.6988"
"1223","1.6988","1.6988","1.6988"
"1224","1.4697","1.4697","1.4697"
"1225","1.4697","1.4697","1.4697"
"1226","1.4338","1.4338","1.4338"
"1227","1.4338","1.4338","1.4338"
"1228","1.4035","1.4035","1.4035"
"1229","1.4035","1.4035","1.4035"
"1230","1.4802","1.4802","1.4802"
"1231","1.4802","1.4802","1.4802"
"1232","1.4052","1.4052","1.4052"
"1233","1.4052","1.4052","1.4052"
"1234","1.4504","1.4504","1.4504"
"1235","1.4504","1.4504","1.4504"
"1236","1.4891","1.4891","1.4891"
"1237","1.4891","1.4891","1.4891"
"1238","1.3122","1.3122","1.3122"
"1239","1.3122","1.3122","1.3122"
"1240","1.415","1.415","1.415"
"1241","1.415","1.415","1.415"
"1242","1.4591","1.4591","1.4591"
"1243","1.4591","1.4591","1.4591"
"1244","1.4961","1.4961","1.4961"
"1245","1.4961","1.4961","1.4961"
"1246","1.4792","1.4792","1.4792"
"1247","1.4792","1.4792","1.4792"
"1248","1.5411","1.5411","1.5411"
"1249","1.5411","1.5411","1.5411"
"1250","1.4502","1.4502","1.4502"
"1251","1.4502","1.4502","1.4502"
"1252","1.4199","1.4199","1.4199"
"1253","1.4199","1.4199","1.4199"
"1254","1.4831","1.4831","1.4831"
"1255","1.4831","1.4831","1.4831"
"1256","1.4881","1.4881","1.4881"
"1257","1.4881","1.4881","1.4881"
"1258","1.4779","1.4779","1.4779"
"1259","1.4779","1.4779","1.4779"
"1260","1.3716","1.3716","1.3716"
"1261","1.3716","1.3716","1.3716"
"1262","1.3994","1.3994","1.3994"
"1263","1.3994","1.3994","1.3994"
"1264","1.4316","1.4316","1.4316"
"1265","1.4316","1.4316","1.4316"
"1266","1.4608","1.4608","1.4608"
"1267","1.4608","1.4608","1.4608"
"1268","1.4787","1.4787","1.4787"
"1269","1.4787","1.4787","1.4787"
"1270","1.4047","1.4047","1.4047"
"1271","1.4047","1.4047","1.4047"
"1272","1.5446","1.5446","1.5446"
"1273","1.5446","1.5446","1.5446"
"1274","1.4631","1.4631","1.4631"
"1275","1.4631","1.4631","1.4631"
"1276","1.3584","1.3584","1.3584"
"1277","1.3584","1.3584","1.3584"
"1278","1.5429","1.5429","1.5429"
"1279","1.5429","1.5429","1.5429"
"1280","1.4662","1.4662","1.4662"
"1281","1.4662","1.4662","1.4662"
"1282","1.294","1.294","1.294"
"1283","1.294","1.294","1.294"
"1284","1.3105","1.3105","1.3105"
"1285","1.3105","1.3105","1.3105"
"1286","1.4303","1.4303","1.4303"
"1287","1.4303","1.4303","1.4303"
"1288","1.365","1.365","1.365"
"1289","1.365","1.365","1.365"
"1290","1.4616","1.4616","1.4616"
"1291","1.4616","1.4616","1.4616"
"1292","1.4534","1.4534","1.4534"
"1293","1.4534","1.4534","1.4534"
"1294","1.3323","1.3323","1.3323"
"1295","1.3323","1.3323","1.3323"
"1296","1.3413","1.3413","1.3413"
"1297","1.3413","1.3413","1.3413"
"1298","1.4205","1.4205","1.4205"
"1299","1.4205","1.4205","1.4205"
"1300","1.3706","1.3706","1.3706"
"1301","1.3706","1.3706","1.3706"
"1302","1.3373","1.3373","1.3373"
"1303","1.3373","1.3373","1.3373"
"1304","1.3873","1.3873","1.3873"
"1305","1.3873","1.3873","1.3873"
"1306","1.3393","1.3393","1.3393"
"1307","1.3393","1.3393","1.3393"
"1308","1.3591","1.3591","1.3591"
"1309","1.3591","1.3591","1.3591"
"1310","1.424","1.424","1.424"
"1311","1.424","1.424","1.424"
"1312","1.4182","1.4182","1.4182"
"1313","1.4182","1.4182","1.4182"
"1314","1.5207","1.5207","1.5207"
"1315","1.5207","1.5207","1.5207"
"1316","1.3816","1.3816","1.3816"
"1317","1.3816","1.3816","1.3816"
"1318","1.2879","1.2879","1.2879"
"1319","1.2879","1.2879","1.2879"
"1320","1.4833","1.4833","1.4833"
"1321","1.4833","1.4833","1.4833"
"1322","1.434","1.434","1.434"
"1323","1.434","1.434","1.434"
"1324","1.5423","1.5423","1.5423"
"1325","1.5423","1.5423","1.5423"
"1326","1.4789","1.4789","1.4789"
"1327","1.4789","1.4789","1.4789"
"1328","1.6061","1.6061","1.6061"
"1329","1.6061","1.6061","1.6061"
"1330","1.4329","1.4329","1.4329"
"1331","1.4329","1.4329","1.4329"
"1332","1.4947","1.4947","1.4947"
"1333","1.4947","1.4947","1.4947"
"1334","1.3734","1.3734","1.3734"
"1335","1.3734","1.3734","1.3734"
"1336","1.478","1.478","1.478"
"1337","1.478","1.478","1.478"
"1338","1.6085","1.6085","1.6085"
"1339","1.6085","1.6085","1.6085"
"1340","1.445","1.445","1.445"
"1341","1.445","1.445","1.445"
"1342","1.4993","1.4993","1.4993"
"1343","1.4993","1.4993","1.4993"
"1344","1.4208","1.4208","1.4208"
"1345","1.4208","1.4208","1.4208"
"1346","1.3737","1.3737","1.3737"
"1347","1.3737","1.3737","1.3737"
"1348","1.3977","1.3977","1.3977"
"1349","1.3977","1.3977","1.3977"
"1350","1.4887","1.4887","1.4887"
"1351","1.4887","1.4887","1.4887"
"1352","1.4944","1.4944","1.4944"
"1353","1.4944","1.4944","1.4944"
"1354","1.3053","1.3053","1.3053"
"1355","1.3053","1.3053","1.3053"
"1356","1.4201","1.4201","1.4201"
"1357","1.4201","1.4201","1.4201"
"1358","1.4131","1.4131","1.4131"
"1359","1.4131","1.4131","1.4131"
"1360","1.4023","1.4023","1.4023"
"1361","1.4023","1.4023","1.4023"
"1362","1.3328","1.3328","1.3328"
"1363","1.3328","1.3328","1.3328"
"1364","1.3097","1.3097","1.3097"
"1365","1.3097","1.3097","1.3097"
"1366","1.3887","1.3887","1.3887"
"1367","1.3887","1.3887","1.3887"
"1368","1.3494","1.3494","1.3494"
