"Step","gallant-terrain-3 - train/loss","gallant-terrain-3 - train/loss__MIN","gallant-terrain-3 - train/loss__MAX"
"2128","1.3719","1.3719","1.3719"
"2129","1.3719","1.3719","1.3719"
"2130","1.4462","1.4462","1.4462"
"2131","1.4462","1.4462","1.4462"
"2132","1.3792","1.3792","1.3792"
"2133","1.3792","1.3792","1.3792"
"2134","1.3806","1.3806","1.3806"
"2135","1.3806","1.3806","1.3806"
"2136","1.2444","1.2444","1.2444"
"2137","1.2444","1.2444","1.2444"
"2138","1.4433","1.4433","1.4433"
"2139","1.4433","1.4433","1.4433"
"2140","1.2991","1.2991","1.2991"
"2141","1.2991","1.2991","1.2991"
"2142","1.3125","1.3125","1.3125"
"2143","1.3125","1.3125","1.3125"
"2144","1.3066","1.3066","1.3066"
"2145","1.3066","1.3066","1.3066"
"2146","1.4144","1.4144","1.4144"
"2147","1.4144","1.4144","1.4144"
"2148","1.431","1.431","1.431"
"2149","1.431","1.431","1.431"
"2150","1.2528","1.2528","1.2528"
"2151","1.2528","1.2528","1.2528"
"2152","1.4678","1.4678","1.4678"
"2153","1.4678","1.4678","1.4678"
"2154","1.211","1.211","1.211"
"2155","1.211","1.211","1.211"
"2156","1.3732","1.3732","1.3732"
"2157","1.3732","1.3732","1.3732"
"2158","1.3112","1.3112","1.3112"
"2159","1.3112","1.3112","1.3112"
"2160","1.3916","1.3916","1.3916"
"2161","1.3916","1.3916","1.3916"
"2162","1.376","1.376","1.376"
"2163","1.376","1.376","1.376"
"2164","1.3804","1.3804","1.3804"
"2165","1.3804","1.3804","1.3804"
"2166","1.3436","1.3436","1.3436"
"2167","1.3436","1.3436","1.3436"
"2168","1.3812","1.3812","1.3812"
"2169","1.3812","1.3812","1.3812"
"2170","1.5637","1.5637","1.5637"
"2171","1.5637","1.5637","1.5637"
"2172","1.3476","1.3476","1.3476"
"2173","1.3476","1.3476","1.3476"
"2174","1.4091","1.4091","1.4091"
"2175","1.4091","1.4091","1.4091"
"2176","1.2824","1.2824","1.2824"
"2177","1.2824","1.2824","1.2824"
"2178","1.3238","1.3238","1.3238"
"2179","1.3238","1.3238","1.3238"
"2180","1.3974","1.3974","1.3974"
"2181","1.3974","1.3974","1.3974"
"2182","1.2982","1.2982","1.2982"
"2183","1.2982","1.2982","1.2982"
"2184","1.289","1.289","1.289"
"2185","1.289","1.289","1.289"
"2186","1.3986","1.3986","1.3986"
"2187","1.3986","1.3986","1.3986"
"2188","1.3208","1.3208","1.3208"
"2189","1.3208","1.3208","1.3208"
"2190","1.3853","1.3853","1.3853"
"2191","1.3853","1.3853","1.3853"
"2192","1.3585","1.3585","1.3585"
"2193","1.3585","1.3585","1.3585"
"2194","1.328","1.328","1.328"
"2195","1.328","1.328","1.328"
"2196","1.2815","1.2815","1.2815"
"2197","1.2815","1.2815","1.2815"
"2198","1.338","1.338","1.338"
"2199","1.338","1.338","1.338"
"2200","1.3452","1.3452","1.3452"
"2201","1.3452","1.3452","1.3452"
"2202","1.3882","1.3882","1.3882"
"2203","1.3882","1.3882","1.3882"
"2204","1.3633","1.3633","1.3633"
"2205","1.3633","1.3633","1.3633"
"2206","1.2199","1.2199","1.2199"
"2207","1.2199","1.2199","1.2199"
"2208","1.2974","1.2974","1.2974"
"2209","1.2974","1.2974","1.2974"
"2210","1.3926","1.3926","1.3926"
"2211","1.3926","1.3926","1.3926"
"2212","1.3894","1.3894","1.3894"
"2213","1.3894","1.3894","1.3894"
"2214","1.2492","1.2492","1.2492"
"2215","1.2492","1.2492","1.2492"
"2216","1.1846","1.1846","1.1846"
"2217","1.1846","1.1846","1.1846"
"2218","1.3516","1.3516","1.3516"
"2219","1.3516","1.3516","1.3516"
"2220","1.3386","1.3386","1.3386"
"2221","1.3386","1.3386","1.3386"
"2222","1.2929","1.2929","1.2929"
"2223","1.2929","1.2929","1.2929"
"2224","1.3379","1.3379","1.3379"
"2225","1.3379","1.3379","1.3379"
"2226","1.4333","1.4333","1.4333"
"2227","1.4333","1.4333","1.4333"
"2228","1.2751","1.2751","1.2751"
"2229","1.2751","1.2751","1.2751"
"2230","1.359","1.359","1.359"
"2231","1.359","1.359","1.359"
"2232","1.2938","1.2938","1.2938"
"2233","1.2938","1.2938","1.2938"
"2234","1.2999","1.2999","1.2999"
"2235","1.2999","1.2999","1.2999"
"2236","1.2969","1.2969","1.2969"
"2237","1.2969","1.2969","1.2969"
"2238","1.2472","1.2472","1.2472"
"2239","1.2472","1.2472","1.2472"
"2240","1.1693","1.1693","1.1693"
"2241","1.1693","1.1693","1.1693"
"2242","1.4043","1.4043","1.4043"
"2243","1.4043","1.4043","1.4043"
"2244","1.3481","1.3481","1.3481"
"2245","1.3481","1.3481","1.3481"
"2246","1.398","1.398","1.398"
"2247","1.398","1.398","1.398"
"2248","1.2201","1.2201","1.2201"
"2249","1.2201","1.2201","1.2201"
"2250","1.2692","1.2692","1.2692"
"2251","1.2692","1.2692","1.2692"
"2252","1.1826","1.1826","1.1826"
"2253","1.1826","1.1826","1.1826"
"2254","1.3396","1.3396","1.3396"
"2255","1.3396","1.3396","1.3396"
"2256","1.4237","1.4237","1.4237"
"2257","1.4237","1.4237","1.4237"
"2258","1.3316","1.3316","1.3316"
"2259","1.3316","1.3316","1.3316"
"2260","1.2105","1.2105","1.2105"
"2261","1.2105","1.2105","1.2105"
"2262","1.3229","1.3229","1.3229"
"2263","1.3229","1.3229","1.3229"
"2264","1.2623","1.2623","1.2623"
"2265","1.2623","1.2623","1.2623"
"2266","1.3502","1.3502","1.3502"
"2267","1.3502","1.3502","1.3502"
"2268","1.3145","1.3145","1.3145"
"2269","1.3145","1.3145","1.3145"
"2270","1.3429","1.3429","1.3429"
"2271","1.3429","1.3429","1.3429"
"2272","1.3395","1.3395","1.3395"
"2273","1.3395","1.3395","1.3395"
"2274","1.3893","1.3893","1.3893"
"2275","1.3893","1.3893","1.3893"
"2276","1.3552","1.3552","1.3552"
"2277","1.3552","1.3552","1.3552"
"2278","1.1903","1.1903","1.1903"
"2279","1.1903","1.1903","1.1903"
"2280","1.2052","1.2052","1.2052"
"2281","1.2052","1.2052","1.2052"
"2282","1.2985","1.2985","1.2985"
"2283","1.2985","1.2985","1.2985"
"2284","1.3374","1.3374","1.3374"
"2285","1.3374","1.3374","1.3374"
"2286","1.3903","1.3903","1.3903"
"2287","1.3903","1.3903","1.3903"
"2288","1.2633","1.2633","1.2633"
"2289","1.2633","1.2633","1.2633"
"2290","1.2794","1.2794","1.2794"
"2291","1.2794","1.2794","1.2794"
"2292","1.3517","1.3517","1.3517"
"2293","1.3517","1.3517","1.3517"
"2294","1.3275","1.3275","1.3275"
"2295","1.3275","1.3275","1.3275"
"2296","1.3832","1.3832","1.3832"
"2297","1.3832","1.3832","1.3832"
"2298","1.2669","1.2669","1.2669"
"2299","1.2669","1.2669","1.2669"
"2300","1.2501","1.2501","1.2501"
"2301","1.2501","1.2501","1.2501"
"2302","1.3776","1.3776","1.3776"
"2303","1.3776","1.3776","1.3776"
"2304","1.2558","1.2558","1.2558"
"2305","1.2558","1.2558","1.2558"
"2306","1.2875","1.2875","1.2875"
"2307","1.2875","1.2875","1.2875"
"2308","1.2781","1.2781","1.2781"
"2309","1.2781","1.2781","1.2781"
"2310","1.2648","1.2648","1.2648"
"2311","1.2648","1.2648","1.2648"
"2312","1.2902","1.2902","1.2902"
"2313","1.2902","1.2902","1.2902"
"2314","1.2715","1.2715","1.2715"
"2315","1.2715","1.2715","1.2715"
"2316","1.3651","1.3651","1.3651"
"2317","1.3651","1.3651","1.3651"
"2318","1.3929","1.3929","1.3929"
"2319","1.3929","1.3929","1.3929"
"2320","1.2986","1.2986","1.2986"
"2321","1.2986","1.2986","1.2986"
"2322","1.262","1.262","1.262"
"2323","1.262","1.262","1.262"
"2324","1.274","1.274","1.274"
"2325","1.274","1.274","1.274"
"2326","1.2525","1.2525","1.2525"
"2327","1.2525","1.2525","1.2525"
"2328","1.1771","1.1771","1.1771"
"2329","1.1771","1.1771","1.1771"
"2330","1.1885","1.1885","1.1885"
"2331","1.1885","1.1885","1.1885"
"2332","1.3606","1.3606","1.3606"
"2333","1.3606","1.3606","1.3606"
"2334","1.2014","1.2014","1.2014"
"2335","1.2014","1.2014","1.2014"
"2336","1.2771","1.2771","1.2771"
"2337","1.2771","1.2771","1.2771"
"2338","1.2096","1.2096","1.2096"
"2339","1.2096","1.2096","1.2096"
"2340","1.3326","1.3326","1.3326"
"2341","1.3326","1.3326","1.3326"
"2342","1.33","1.33","1.33"
"2343","1.33","1.33","1.33"
"2344","1.31","1.31","1.31"
"2345","1.31","1.31","1.31"
"2346","1.3171","1.3171","1.3171"
"2347","1.3171","1.3171","1.3171"
"2348","1.3978","1.3978","1.3978"
"2349","1.3978","1.3978","1.3978"
"2350","1.325","1.325","1.325"
"2351","1.325","1.325","1.325"
"2352","1.3166","1.3166","1.3166"
"2353","1.3166","1.3166","1.3166"
"2354","1.2946","1.2946","1.2946"
"2355","1.2946","1.2946","1.2946"
"2356","1.2464","1.2464","1.2464"
"2357","1.2464","1.2464","1.2464"
"2358","1.2089","1.2089","1.2089"
"2359","1.2089","1.2089","1.2089"
"2360","1.2611","1.2611","1.2611"
"2361","1.2611","1.2611","1.2611"
"2362","1.3381","1.3381","1.3381"
"2363","1.3381","1.3381","1.3381"
"2364","1.3741","1.3741","1.3741"
"2365","1.3741","1.3741","1.3741"
"2366","1.2868","1.2868","1.2868"
"2367","1.2868","1.2868","1.2868"
"2368","1.422","1.422","1.422"
"2369","1.422","1.422","1.422"
"2370","1.2543","1.2543","1.2543"
"2371","1.2543","1.2543","1.2543"
"2372","1.3528","1.3528","1.3528"
"2373","1.3528","1.3528","1.3528"
"2374","1.2459","1.2459","1.2459"
"2375","1.2459","1.2459","1.2459"
"2376","1.3908","1.3908","1.3908"
"2377","1.3908","1.3908","1.3908"
"2378","1.2729","1.2729","1.2729"
"2379","1.2729","1.2729","1.2729"
"2380","1.178","1.178","1.178"
"2381","1.178","1.178","1.178"
"2382","1.2863","1.2863","1.2863"
"2383","1.2863","1.2863","1.2863"
"2384","1.3279","1.3279","1.3279"
"2385","1.3279","1.3279","1.3279"
"2386","1.2737","1.2737","1.2737"
"2387","1.2737","1.2737","1.2737"
"2388","1.2321","1.2321","1.2321"
"2389","1.2321","1.2321","1.2321"
"2390","1.3348","1.3348","1.3348"
"2391","1.3348","1.3348","1.3348"
"2392","1.2554","1.2554","1.2554"
"2393","1.2554","1.2554","1.2554"
"2394","1.3266","1.3266","1.3266"
"2395","1.3266","1.3266","1.3266"
"2396","1.2974","1.2974","1.2974"
"2397","1.2974","1.2974","1.2974"
"2398","1.1486","1.1486","1.1486"
"2399","1.1486","1.1486","1.1486"
"2400","1.2825","1.2825","1.2825"
"2401","1.2825","1.2825","1.2825"
"2402","1.1858","1.1858","1.1858"
"2403","1.1858","1.1858","1.1858"
"2404","1.393","1.393","1.393"
"2405","1.393","1.393","1.393"
"2406","1.2707","1.2707","1.2707"
"2407","1.2707","1.2707","1.2707"
"2408","1.247","1.247","1.247"
"2409","1.247","1.247","1.247"
"2410","1.3341","1.3341","1.3341"
"2411","1.3341","1.3341","1.3341"
"2412","1.3304","1.3304","1.3304"
"2413","1.3304","1.3304","1.3304"
"2414","1.274","1.274","1.274"
"2415","1.274","1.274","1.274"
"2416","1.3486","1.3486","1.3486"
"2417","1.3486","1.3486","1.3486"
"2418","1.2023","1.2023","1.2023"
"2419","1.2023","1.2023","1.2023"
"2420","1.3075","1.3075","1.3075"
"2421","1.3075","1.3075","1.3075"
"2422","1.4","1.4","1.4"
"2423","1.4","1.4","1.4"
"2424","1.2916","1.2916","1.2916"
"2425","1.2916","1.2916","1.2916"
"2426","1.2801","1.2801","1.2801"
"2427","1.2801","1.2801","1.2801"
"2428","1.2761","1.2761","1.2761"
"2429","1.2761","1.2761","1.2761"
"2430","1.2945","1.2945","1.2945"
"2431","1.2945","1.2945","1.2945"
"2432","1.2856","1.2856","1.2856"
"2433","1.2856","1.2856","1.2856"
"2434","1.1952","1.1952","1.1952"
"2435","1.1952","1.1952","1.1952"
"2436","1.2096","1.2096","1.2096"
"2437","1.2096","1.2096","1.2096"
"2438","1.2475","1.2475","1.2475"
"2439","1.2475","1.2475","1.2475"
"2440","1.382","1.382","1.382"
"2441","1.382","1.382","1.382"
"2442","1.3043","1.3043","1.3043"
"2443","1.3043","1.3043","1.3043"
"2444","1.3006","1.3006","1.3006"
"2445","1.3006","1.3006","1.3006"
"2446","1.3065","1.3065","1.3065"
"2447","1.3065","1.3065","1.3065"
"2448","1.2512","1.2512","1.2512"
"2449","1.2512","1.2512","1.2512"
"2450","1.2753","1.2753","1.2753"
"2451","1.2753","1.2753","1.2753"
"2452","1.3291","1.3291","1.3291"
"2453","1.3291","1.3291","1.3291"
"2454","1.3283","1.3283","1.3283"
"2455","1.3283","1.3283","1.3283"
"2456","1.2934","1.2934","1.2934"
"2457","1.2934","1.2934","1.2934"
"2458","1.3221","1.3221","1.3221"
"2459","1.3221","1.3221","1.3221"
"2460","1.2827","1.2827","1.2827"
"2461","1.2827","1.2827","1.2827"
"2462","1.1955","1.1955","1.1955"
"2463","1.1955","1.1955","1.1955"
"2464","1.2305","1.2305","1.2305"
"2465","1.2305","1.2305","1.2305"
"2466","1.2465","1.2465","1.2465"
"2467","1.2465","1.2465","1.2465"
"2468","1.2107","1.2107","1.2107"
"2469","1.2107","1.2107","1.2107"
"2470","1.2354","1.2354","1.2354"
"2471","1.2354","1.2354","1.2354"
"2472","1.1857","1.1857","1.1857"
"2473","1.1857","1.1857","1.1857"
"2474","1.2813","1.2813","1.2813"
"2475","1.2813","1.2813","1.2813"
"2476","1.2717","1.2717","1.2717"
"2477","1.2717","1.2717","1.2717"
"2478","1.305","1.305","1.305"
"2479","1.305","1.305","1.305"
"2480","1.3793","1.3793","1.3793"
"2481","1.3793","1.3793","1.3793"
"2482","1.1676","1.1676","1.1676"
"2483","1.1676","1.1676","1.1676"
"2484","1.2606","1.2606","1.2606"
"2485","1.2606","1.2606","1.2606"
"2486","1.357","1.357","1.357"
"2487","1.357","1.357","1.357"
"2488","1.3068","1.3068","1.3068"
"2489","1.3068","1.3068","1.3068"
"2490","1.3897","1.3897","1.3897"
"2491","1.3897","1.3897","1.3897"
"2492","1.2665","1.2665","1.2665"
"2493","1.2665","1.2665","1.2665"
"2494","1.2583","1.2583","1.2583"
"2495","1.2583","1.2583","1.2583"
"2496","1.2279","1.2279","1.2279"
"2497","1.2279","1.2279","1.2279"
"2498","1.3094","1.3094","1.3094"
"2499","1.3094","1.3094","1.3094"
"2500","1.4185","1.4185","1.4185"
"2501","1.4185","1.4185","1.4185"
"2502","1.3354","1.3354","1.3354"
"2503","1.3354","1.3354","1.3354"
"2504","1.2887","1.2887","1.2887"
"2505","1.2887","1.2887","1.2887"
"2506","1.3173","1.3173","1.3173"
"2507","1.3173","1.3173","1.3173"
"2508","1.1201","1.1201","1.1201"
"2509","1.1201","1.1201","1.1201"
"2510","1.2566","1.2566","1.2566"
"2511","1.2566","1.2566","1.2566"
"2512","1.2235","1.2235","1.2235"
"2513","1.2235","1.2235","1.2235"
"2514","1.258","1.258","1.258"
"2515","1.258","1.258","1.258"
"2516","1.295","1.295","1.295"
"2517","1.295","1.295","1.295"
"2518","1.3941","1.3941","1.3941"
"2519","1.3941","1.3941","1.3941"
"2520","1.3186","1.3186","1.3186"
"2521","1.3186","1.3186","1.3186"
"2522","1.2356","1.2356","1.2356"
"2523","1.2356","1.2356","1.2356"
"2524","1.2351","1.2351","1.2351"
"2525","1.2351","1.2351","1.2351"
"2526","1.2","1.2","1.2"
"2527","1.2","1.2","1.2"
"2528","1.3228","1.3228","1.3228"
"2529","1.3228","1.3228","1.3228"
"2530","1.1978","1.1978","1.1978"
"2531","1.1978","1.1978","1.1978"
"2532","1.2468","1.2468","1.2468"
"2533","1.2468","1.2468","1.2468"
"2534","1.2476","1.2476","1.2476"
"2535","1.2476","1.2476","1.2476"
"2536","1.3026","1.3026","1.3026"
"2537","1.3026","1.3026","1.3026"
"2538","1.3211","1.3211","1.3211"
"2539","1.3211","1.3211","1.3211"
"2540","1.3575","1.3575","1.3575"
"2541","1.3575","1.3575","1.3575"
"2542","1.3245","1.3245","1.3245"
"2543","1.3245","1.3245","1.3245"
"2544","1.3005","1.3005","1.3005"
"2545","1.3005","1.3005","1.3005"
"2546","1.3082","1.3082","1.3082"
"2547","1.3082","1.3082","1.3082"
"2548","1.2699","1.2699","1.2699"
"2549","1.2699","1.2699","1.2699"
"2550","1.2058","1.2058","1.2058"
"2551","1.2058","1.2058","1.2058"
"2552","1.2387","1.2387","1.2387"
"2553","1.2387","1.2387","1.2387"
"2554","1.258","1.258","1.258"
"2555","1.258","1.258","1.258"
"2556","1.3831","1.3831","1.3831"
"2557","1.3831","1.3831","1.3831"
"2558","1.2413","1.2413","1.2413"
"2559","1.2413","1.2413","1.2413"
"2560","1.2493","1.2493","1.2493"
"2561","1.2493","1.2493","1.2493"
"2562","1.1913","1.1913","1.1913"
"2563","1.1913","1.1913","1.1913"
"2564","1.2993","1.2993","1.2993"
"2565","1.2993","1.2993","1.2993"
"2566","1.2568","1.2568","1.2568"
"2567","1.2568","1.2568","1.2568"
"2568","1.39","1.39","1.39"
"2569","1.39","1.39","1.39"
"2570","1.3128","1.3128","1.3128"
"2571","1.3128","1.3128","1.3128"
"2572","1.2736","1.2736","1.2736"
"2573","1.2736","1.2736","1.2736"
"2574","1.2824","1.2824","1.2824"
"2575","1.2824","1.2824","1.2824"
"2576","1.2039","1.2039","1.2039"
"2577","1.2039","1.2039","1.2039"
"2578","1.1398","1.1398","1.1398"
"2579","1.1398","1.1398","1.1398"
"2580","1.3188","1.3188","1.3188"
"2581","1.3188","1.3188","1.3188"
"2582","1.322","1.322","1.322"
"2583","1.322","1.322","1.322"
"2584","1.2275","1.2275","1.2275"
"2585","1.2275","1.2275","1.2275"
"2586","1.1876","1.1876","1.1876"
"2587","1.1876","1.1876","1.1876"
"2588","1.2604","1.2604","1.2604"
"2589","1.2604","1.2604","1.2604"
"2590","1.2072","1.2072","1.2072"
"2591","1.2072","1.2072","1.2072"
"2592","1.2148","1.2148","1.2148"
"2593","1.2148","1.2148","1.2148"
"2594","1.3043","1.3043","1.3043"
"2595","1.3043","1.3043","1.3043"
"2596","1.2534","1.2534","1.2534"
"2597","1.2534","1.2534","1.2534"
"2598","1.2071","1.2071","1.2071"
"2599","1.2071","1.2071","1.2071"
"2600","1.2625","1.2625","1.2625"
"2601","1.2625","1.2625","1.2625"
"2602","1.356","1.356","1.356"
"2603","1.356","1.356","1.356"
"2604","1.1728","1.1728","1.1728"
"2605","1.1728","1.1728","1.1728"
"2606","1.2968","1.2968","1.2968"
"2607","1.2968","1.2968","1.2968"
"2608","1.4358","1.4358","1.4358"
"2609","1.4358","1.4358","1.4358"
"2610","1.3154","1.3154","1.3154"
"2611","1.3154","1.3154","1.3154"
"2612","1.3048","1.3048","1.3048"
"2613","1.3048","1.3048","1.3048"
"2614","1.3107","1.3107","1.3107"
"2615","1.3107","1.3107","1.3107"
"2616","1.2761","1.2761","1.2761"
"2617","1.2761","1.2761","1.2761"
"2618","1.336","1.336","1.336"
"2619","1.336","1.336","1.336"
"2620","1.3359","1.3359","1.3359"
"2621","1.3359","1.3359","1.3359"
"2622","1.2676","1.2676","1.2676"
"2623","1.2676","1.2676","1.2676"
"2624","1.3441","1.3441","1.3441"
"2625","1.3441","1.3441","1.3441"
"2626","1.3668","1.3668","1.3668"
"2627","1.3668","1.3668","1.3668"
"2628","1.3678","1.3678","1.3678"
"2629","1.3678","1.3678","1.3678"
"2630","1.2795","1.2795","1.2795"
"2631","1.2795","1.2795","1.2795"
"2632","1.2487","1.2487","1.2487"
"2633","1.2487","1.2487","1.2487"
"2634","1.342","1.342","1.342"
"2635","1.342","1.342","1.342"
"2636","1.2457","1.2457","1.2457"
"2637","1.2457","1.2457","1.2457"
"2638","1.3718","1.3718","1.3718"
"2639","1.3718","1.3718","1.3718"
"2640","1.1738","1.1738","1.1738"
"2641","1.1738","1.1738","1.1738"
"2642","1.2642","1.2642","1.2642"
"2643","1.2642","1.2642","1.2642"
"2644","1.2986","1.2986","1.2986"
"2645","1.2986","1.2986","1.2986"
"2646","1.2317","1.2317","1.2317"
"2647","1.2317","1.2317","1.2317"
"2648","1.2113","1.2113","1.2113"
"2649","1.2113","1.2113","1.2113"
"2650","1.3033","1.3033","1.3033"
"2651","1.3033","1.3033","1.3033"
"2652","1.2476","1.2476","1.2476"
"2653","1.2476","1.2476","1.2476"
"2654","1.2087","1.2087","1.2087"
"2655","1.2087","1.2087","1.2087"
"2656","1.1813","1.1813","1.1813"
"2657","1.1813","1.1813","1.1813"
"2658","1.3336","1.3336","1.3336"
"2659","1.3336","1.3336","1.3336"
"2660","1.2501","1.2501","1.2501"
"2661","1.2501","1.2501","1.2501"
"2662","1.3888","1.3888","1.3888"
"2663","1.3888","1.3888","1.3888"
"2664","1.1894","1.1894","1.1894"
"2665","1.1894","1.1894","1.1894"
"2666","1.2292","1.2292","1.2292"
"2667","1.2292","1.2292","1.2292"
"2668","1.3608","1.3608","1.3608"
"2669","1.3608","1.3608","1.3608"
"2670","1.3154","1.3154","1.3154"
"2671","1.3154","1.3154","1.3154"
"2672","1.2923","1.2923","1.2923"
"2673","1.2923","1.2923","1.2923"
"2674","1.2689","1.2689","1.2689"
"2675","1.2689","1.2689","1.2689"
"2676","1.2324","1.2324","1.2324"
"2677","1.2324","1.2324","1.2324"
"2678","1.2935","1.2935","1.2935"
"2679","1.2935","1.2935","1.2935"
"2680","1.3705","1.3705","1.3705"
"2681","1.3705","1.3705","1.3705"
"2682","1.2558","1.2558","1.2558"
"2683","1.2558","1.2558","1.2558"
"2684","1.2505","1.2505","1.2505"
"2685","1.2505","1.2505","1.2505"
"2686","1.3532","1.3532","1.3532"
"2687","1.3532","1.3532","1.3532"
"2688","1.1627","1.1627","1.1627"
"2689","1.1627","1.1627","1.1627"
"2690","1.3306","1.3306","1.3306"
"2691","1.3306","1.3306","1.3306"
"2692","1.3608","1.3608","1.3608"
"2693","1.3608","1.3608","1.3608"
"2694","1.2591","1.2591","1.2591"
"2695","1.2591","1.2591","1.2591"
"2696","1.2667","1.2667","1.2667"
"2697","1.2667","1.2667","1.2667"
"2698","1.2016","1.2016","1.2016"
"2699","1.2016","1.2016","1.2016"
"2700","1.2769","1.2769","1.2769"
"2701","1.2769","1.2769","1.2769"
"2702","1.2228","1.2228","1.2228"
"2703","1.2228","1.2228","1.2228"
"2704","1.2022","1.2022","1.2022"
"2705","1.2022","1.2022","1.2022"
"2706","1.2299","1.2299","1.2299"
"2707","1.2299","1.2299","1.2299"
"2708","1.1528","1.1528","1.1528"
"2709","1.1528","1.1528","1.1528"
"2710","1.3277","1.3277","1.3277"
"2711","1.3277","1.3277","1.3277"
"2712","1.1671","1.1671","1.1671"
"2713","1.1671","1.1671","1.1671"
"2714","1.2476","1.2476","1.2476"
"2715","1.2476","1.2476","1.2476"
"2716","1.2945","1.2945","1.2945"
"2717","1.2945","1.2945","1.2945"
"2718","1.2729","1.2729","1.2729"
"2719","1.2729","1.2729","1.2729"
"2720","1.255","1.255","1.255"
"2721","1.255","1.255","1.255"
"2722","1.3299","1.3299","1.3299"
"2723","1.3299","1.3299","1.3299"
"2724","1.2889","1.2889","1.2889"
"2725","1.2889","1.2889","1.2889"
"2726","1.2406","1.2406","1.2406"
"2727","1.2406","1.2406","1.2406"
"2728","1.2361","1.2361","1.2361"
"2729","1.2361","1.2361","1.2361"
"2730","1.3336","1.3336","1.3336"
"2731","1.3336","1.3336","1.3336"
"2732","1.1284","1.1284","1.1284"
"2733","1.1284","1.1284","1.1284"
"2734","1.2434","1.2434","1.2434"
"2735","1.2434","1.2434","1.2434"
"2736","1.2049","1.2049","1.2049"
"2737","1.2049","1.2049","1.2049"
"2738","1.2213","1.2213","1.2213"
"2739","1.2213","1.2213","1.2213"
"2740","1.3094","1.3094","1.3094"
"2741","1.3094","1.3094","1.3094"
"2742","1.2158","1.2158","1.2158"
"2743","1.2158","1.2158","1.2158"
"2744","1.2131","1.2131","1.2131"
"2745","1.2131","1.2131","1.2131"
"2746","1.2038","1.2038","1.2038"
"2747","1.2038","1.2038","1.2038"
"2748","1.2898","1.2898","1.2898"
"2749","1.2898","1.2898","1.2898"
"2750","1.2456","1.2456","1.2456"
"2751","1.2456","1.2456","1.2456"
"2752","1.2454","1.2454","1.2454"
"2753","1.2454","1.2454","1.2454"
"2754","1.0892","1.0892","1.0892"
"2755","1.0892","1.0892","1.0892"
"2756","1.2773","1.2773","1.2773"
"2757","1.2773","1.2773","1.2773"
"2758","1.2749","1.2749","1.2749"
"2759","1.2749","1.2749","1.2749"
