"Step","denim-lake-75 - tok per sec","denim-lake-75 - tok per sec__MIN","denim-lake-75 - tok per sec__MAX"
"12234","1005498.1274315121","1005498.1274315121","1005498.1274315121"
"12237","1005564.3374636399","1005564.3374636399","1005564.3374636399"
"12238","1007047.4117110139","1007047.4117110139","1007047.4117110139"
"12244","1004781.4105501389","1004781.4105501389","1004781.4105501389"
"12246","1006061.7168097913","1006061.7168097913","1006061.7168097913"
"12250","1005497.0765489182","1005497.0765489182","1005497.0765489182"
"12251","1007960.0558464077","1007960.0558464077","1007960.0558464077"
"12253","1007918.344146684","1007918.344146684","1007918.344146684"
"12255","1006384.8035909114","1006384.8035909114","1006384.8035909114"
"12256","1005037.0010624173","1005037.0010624173","1005037.0010624173"
"12257","1007480.3158809106","1007480.3158809106","1007480.3158809106"
"12258","1008060.3892621387","1008060.3892621387","1008060.3892621387"
"12261","1004735.2396838352","1004735.2396838352","1004735.2396838352"
"12263","1006778.154882479","1006778.154882479","1006778.154882479"
"12265","1005797.1927665436","1005797.1927665436","1005797.1927665436"
"12266","1005029.6516759327","1005029.6516759327","1005029.6516759327"
"12268","1004508.1198260515","1004508.1198260515","1004508.1198260515"
"12271","1006382.6981195037","1006382.6981195037","1006382.6981195037"
"12274","1008489.9363598675","1008489.9363598675","1008489.9363598675"
"12277","1007711.4206914033","1007711.4206914033","1007711.4206914033"
"12278","1005411.4370016757","1005411.4370016757","1005411.4370016757"
"12283","1008630.02775515","1008630.02775515","1008630.02775515"
"12285","1006316.9065770184","1006316.9065770184","1006316.9065770184"
"12286","1005563.2864426443","1005563.2864426443","1005563.2864426443"
"12287","1006353.7487809865","1006353.7487809865","1006353.7487809865"
"12288","1006060.138719148","1006060.138719148","1006060.138719148"
"12289","1004085.6250263527","1004085.6250263527","1004085.6250263527"
"12293","1006877.199359708","1006877.199359708","1006877.199359708"
"12294","1007627.5142219755","1007627.5142219755","1007627.5142219755"
"12296","1005870.803777481","1005870.803777481","1005870.803777481"
"12299","1004834.9320915543","1004834.9320915543","1004834.9320915543"
"12303","1006161.6726372936","1006161.6726372936","1006161.6726372936"
"12312","1006344.2748137437","1006344.2748137437","1006344.2748137437"
"12313","1005623.7237189588","1005623.7237189588","1005623.7237189588"
"12315","1006378.4872031172","1006378.4872031172","1006378.4872031172"
"12316","1004741.5354611984","1004741.5354611984","1004741.5354611984"
"12319","1007028.9648681253","1007028.9648681253","1007028.9648681253"
"12323","1005754.0827489092","1005754.0827489092","1005754.0827489092"
"12325","1007720.392650272","1007720.392650272","1007720.392650272"
"12328","1007671.3127111485","1007671.3127111485","1007671.3127111485"
"12329","1004925.7218613328","1004925.7218613328","1004925.7218613328"
"12333","1006478.5059881994","1006478.5059881994","1006478.5059881994"
"12334","1005528.0785088789","1005528.0785088789","1005528.0785088789"
"12336","1005102.1003208352","1005102.1003208352","1005102.1003208352"
"12338","1005544.3684404161","1005544.3684404161","1005544.3684404161"
"12343","1006743.9153143273","1006743.9153143273","1006743.9153143273"
"12348","1006420.0715466682","1006420.0715466682","1006420.0715466682"
"12349","1005066.9246742529","1005066.9246742529","1005066.9246742529"
"12352","1002552.7465515103","1002552.7465515103","1002552.7465515103"
"12354","1005755.1341687858","1005755.1341687858","1005755.1341687858"
"12356","1005811.9141068056","1005811.9141068056","1005811.9141068056"
"12360","1004153.7453086496","1004153.7453086496","1004153.7453086496"
"12362","1003441.5594765393","1003441.5594765393","1003441.5594765393"
"12363","1003782.3399862798","1003782.3399862798","1003782.3399862798"
"12365","1005930.2262377392","1005930.2262377392","1005930.2262377392"
"12366","1004282.6751401401","1004282.6751401401","1004282.6751401401"
"12367","1005553.3018527644","1005553.3018527644","1005553.3018527644"
"12368","1006602.7675341769","1006602.7675341769","1006602.7675341769"
"12369","1007710.3651773337","1007710.3651773337","1007710.3651773337"
"12373","1006026.9999592182","1006026.9999592182","1006026.9999592182"
"12375","1006378.4872031172","1006378.4872031172","1006378.4872031172"
"12381","1007744.6705164773","1007744.6705164773","1007744.6705164773"
"12382","1004852.2491051537","1004852.2491051537","1004852.2491051537"
"12385","1008415.4130249758","1008415.4130249758","1008415.4130249758"
"12388","1004643.4352283669","1004643.4352283669","1004643.4352283669"
"12389","1005966.5142014071","1005966.5142014071","1005966.5142014071"
"12390","1009115.0973549441","1009115.0973549441","1009115.0973549441"
"12393","1004937.2685570316","1004937.2685570316","1004937.2685570316"
"12394","1005019.1527388359","1005019.1527388359","1005019.1527388359"
"12397","1007299.4105377337","1007299.4105377337","1007299.4105377337"
"12398","1004467.7420592225","1004467.7420592225","1004467.7420592225"
"12400","1008004.4113143615","1008004.4113143615","1008004.4113143615"
"12401","1004758.3245865738","1004758.3245865738","1004758.3245865738"
"12402","1007622.7652170178","1007622.7652170178","1007622.7652170178"
"12405","1007803.2588805953","1007803.2588805953","1007803.2588805953"
"12407","1006893.006132478","1006893.006132478","1006893.006132478"
"12408","1005846.0903081191","1005846.0903081191","1005846.0903081191"
"12409","1006879.8337873719","1006879.8337873719","1006879.8337873719"
"12410","1008358.8672059197","1008358.8672059197","1008358.8672059197"
"12411","1007366.3854079029","1007366.3854079029","1007366.3854079029"
"12413","1006383.7508541063","1006383.7508541063","1006383.7508541063"
"12417","1007254.0625329793","1007254.0625329793","1007254.0625329793"
"12419","1006416.3867192363","1006416.3867192363","1006416.3867192363"
"12421","1006171.1431667106","1006171.1431667106","1006171.1431667106"
"12427","1007934.1836260784","1007934.1836260784","1007934.1836260784"
"12430","1005469.7543724702","1005469.7543724702","1005469.7543724702"
"12431","1007289.391441095","1007289.391441095","1007289.391441095"
"12435","1005428.7738917605","1005428.7738917605","1005428.7738917605"
"12436","1006986.2761948424","1006986.2761948424","1006986.2761948424"
"12437","1009123.035850531","1009123.035850531","1009123.035850531"
"12438","1008842.0891352664","1008842.0891352664","1008842.0891352664"
"12439","1006926.7289065047","1006926.7289065047","1006926.7289065047"
"12440","1005914.975556126","1005914.975556126","1005914.975556126"
"12441","1004313.0780538676","1004313.0780538676","1004313.0780538676"
"12442","1006980.4792467266","1006980.4792467266","1006980.4792467266"
"12444","1006463.23867749","1006463.23867749","1006463.23867749"
"12447","1008347.241748711","1008347.241748711","1008347.241748711"
"12451","1007237.7171603277","1007237.7171603277","1007237.7171603277"
"12453","1008022.8939115092","1008022.8939115092","1008022.8939115092"
"12454","1008795.5443377763","1008795.5443377763","1008795.5443377763"
"12455","1007375.3512238895","1007375.3512238895","1007375.3512238895"
"12456","1005016.0031004804","1005016.0031004804","1005016.0031004804"
"12458","1006093.2796623464","1006093.2796623464","1006093.2796623464"
"12459","1004456.2061506289","1004456.2061506289","1004456.2061506289"
"12462","1006729.693409087","1006729.693409087","1006729.693409087"
"12463","1007970.0882892048","1007970.0882892048","1007970.0882892048"
"12464","1009273.361606239","1009273.361606239","1009273.361606239"
"12465","1007341.5983942387","1007341.5983942387","1007341.5983942387"
"12466","1007650.7322239539","1007650.7322239539","1007650.7322239539"
"12468","1003398.6511502753","1003398.6511502753","1003398.6511502753"
"12469","1008718.8605735004","1008718.8605735004","1008718.8605735004"
"12470","1003256.3473632619","1003256.3473632619","1003256.3473632619"
"12480","1005487.0932738308","1005487.0932738308","1005487.0932738308"
"12481","1006193.7679308853","1006193.7679308853","1006193.7679308853"
"12483","1004472.4613709282","1004472.4613709282","1004472.4613709282"
"12484","1005540.1645365877","1005540.1645365877","1005540.1645365877"
"12487","1008806.1223237069","1008806.1223237069","1008806.1223237069"
"12489","1004886.3601200968","1004886.3601200968","1004886.3601200968"
"12490","1005911.2944263968","1005911.2944263968","1005911.2944263968"
"12491","1005859.2356193643","1005859.2356193643","1005859.2356193643"
"12493","1006734.9607345471","1006734.9607345471","1006734.9607345471"
"12494","1006874.5649458297","1006874.5649458297","1006874.5649458297"
"12500","1005834.5227184336","1005834.5227184336","1005834.5227184336"
"12501","1005322.660480533","1005322.660480533","1005322.660480533"
"12503","1003292.9658040598","1003292.9658040598","1003292.9658040598"
"12504","1005451.3652820459","1005451.3652820459","1005451.3652820459"
"12505","1005603.752337042","1005603.752337042","1005603.752337042"
"12506","1006212.7103764385","1006212.7103764385","1006212.7103764385"
"12510","1006179.5615647525","1006179.5615647525","1006179.5615647525"
"12511","1005515.9927717013","1005515.9927717013","1005515.9927717013"
"12514","1008293.3454039916","1008293.3454039916","1008293.3454039916"
"12515","1003737.3080943421","1003737.3080943421","1003737.3080943421"
"12516","1004248.605096542","1004248.605096542","1004248.605096542"
"12517","1006810.8163331727","1006810.8163331727","1006810.8163331727"
"12519","1006140.1015413592","1006140.1015413592","1006140.1015413592"
"12520","1007597.4379465836","1007597.4379465836","1007597.4379465836"
"12522","1005705.7198108538","1005705.7198108538","1005705.7198108538"
"12526","206081.39992472815","206081.39992472815","206081.39992472815"
"12527","1004015.418407994","1004015.418407994","1004015.418407994"
"12529","1006282.69837438","1006282.69837438","1006282.69837438"
"12531","1004278.481779255","1004278.481779255","1004278.481779255"
"12532","1004281.6267966358","1004281.6267966358","1004281.6267966358"
"12535","1004503.9245822801","1004503.9245822801","1004503.9245822801"
"12537","1005607.4312162122","1005607.4312162122","1005607.4312162122"
"12539","1006365.8546653877","1006365.8546653877","1006365.8546653877"
"12546","1006921.459574163","1006921.459574163","1006921.459574163"
"12548","1006230.0749114124","1006230.0749114124","1006230.0749114124"
"12551","1006868.242408766","1006868.242408766","1006868.242408766"
"12553","1007637.0123661866","1007637.0123661866","1007637.0123661866"
"12555","1004774.5895868517","1004774.5895868517","1004774.5895868517"
"12557","1003748.3038811452","1003748.3038811452","1003748.3038811452"
"12558","1005620.5702901289","1005620.5702901289","1005620.5702901289"
"12559","1005222.8712764112","1005222.8712764112","1005222.8712764112"
"12561","1005115.2261928704","1005115.2261928704","1005115.2261928704"
"12564","1008722.5622805054","1008722.5622805054","1008722.5622805054"
"12567","1006035.4159453979","1006035.4159453979","1006035.4159453979"
"12568","1005521.7728706262","1005521.7728706262","1005521.7728706262"
"12569","1007871.3566201775","1007871.3566201775","1007871.3566201775"
"12570","1007738.3370472983","1007738.3370472983","1007738.3370472983"
"12573","1008403.2577811249","1008403.2577811249","1008403.2577811249"
"12574","1008311.8385984476","1008311.8385984476","1008311.8385984476"
"12575","1006718.1054870887","1006718.1054870887","1006718.1054870887"
"12576","1006608.0335315358","1006608.0335315358","1006608.0335315358"
"12581","1007311.011846004","1007311.011846004","1007311.011846004"
"12582","1006714.9451910233","1006714.9451910233","1006714.9451910233"
"12588","1008901.8631856239","1008901.8631856239","1008901.8631856239"
"12589","1007003.1404234117","1007003.1404234117","1007003.1404234117"
"12590","1005548.5723793956","1005548.5723793956","1005548.5723793956"
"12591","1008804.0067087739","1008804.0067087739","1008804.0067087739"
"12594","1006366.9073647523","1006366.9073647523","1006366.9073647523"
"12596","1008053.5237076384","1008053.5237076384","1008053.5237076384"
"12599","1004982.9330895928","1004982.9330895928","1004982.9330895928"
"12602","1008085.739811978","1008085.739811978","1008085.739811978"
"12603","1006618.039078313","1006618.039078313","1006618.039078313"
"12604","1005565.3884868325","1005565.3884868325","1005565.3884868325"
"12607","1006856.1244346674","1006856.1244346674","1006856.1244346674"
"12609","1005784.5748178721","1005784.5748178721","1005784.5748178721"
"12610","1007082.1990250255","1007082.1990250255","1007082.1990250255"
"12614","1005106.3005625872","1005106.3005625872","1005106.3005625872"
"12617","1006896.1675465876","1006896.1675465876","1006896.1675465876"
"12619","1007593.2168586308","1007593.2168586308","1007593.2168586308"
"12620","1005571.6946721269","1005571.6946721269","1005571.6946721269"
"12622","1007318.3946358588","1007318.3946358588","1007318.3946358588"
"12623","1006935.1599529644","1006935.1599529644","1006935.1599529644"
"12624","1007025.2755806444","1007025.2755806444","1007025.2755806444"
"12628","1008347.241748711","1008347.241748711","1008347.241748711"
"12631","1005638.4399816657","1005638.4399816657","1005638.4399816657"
"12633","1006118.0052801518","1006118.0052801518","1006118.0052801518"
"12636","1006051.1962990152","1006051.1962990152","1006051.1962990152"
"12639","1005709.9250990868","1005709.9250990868","1005709.9250990868"
"12640","389575.0285494002","389575.0285494002","389575.0285494002"
"12643","1005159.8567222563","1005159.8567222563","1005159.8567222563"
"12645","1005514.9418517636","1005514.9418517636","1005514.9418517636"
"12648","1003893.8898617506","1003893.8898617506","1003893.8898617506"
"12650","1007891.4181741991","1007891.4181741991","1007891.4181741991"
"12651","1005496.0256685207","1005496.0256685207","1005496.0256685207"
"12652","1007189.2114356544","1007189.2114356544","1007189.2114356544"
"12653","1006970.993475593","1006970.993475593","1006970.993475593"
