"Step","deep-surf-23 - train/loss","deep-surf-23 - train/loss__MIN","deep-surf-23 - train/loss__MAX"
"3925","1.2512","1.2512","1.2512"
"3926","1.1338","1.1338","1.1338"
"3927","1.1338","1.1338","1.1338"
"3928","1.2198","1.2198","1.2198"
"3929","1.2198","1.2198","1.2198"
"3930","1.0681","1.0681","1.0681"
"3931","1.0681","1.0681","1.0681"
"3932","1.2024","1.2024","1.2024"
"3933","1.2024","1.2024","1.2024"
"3934","1.1653","1.1653","1.1653"
"3935","1.1653","1.1653","1.1653"
"3936","1.2783","1.2783","1.2783"
"3937","1.2783","1.2783","1.2783"
"3938","1.2149","1.2149","1.2149"
"3939","1.2149","1.2149","1.2149"
"3940","1.1484","1.1484","1.1484"
"3941","1.1484","1.1484","1.1484"
"3942","1.1052","1.1052","1.1052"
"3943","1.1052","1.1052","1.1052"
"3944","1.3024","1.3024","1.3024"
"3945","1.3024","1.3024","1.3024"
"3946","1.1262","1.1262","1.1262"
"3947","1.1262","1.1262","1.1262"
"3948","1.2313","1.2313","1.2313"
"3949","1.2313","1.2313","1.2313"
"3950","1.3594","1.3594","1.3594"
"3951","1.3594","1.3594","1.3594"
"3952","1.1885","1.1885","1.1885"
"3953","1.1885","1.1885","1.1885"
"3954","1.1342","1.1342","1.1342"
"3955","1.1342","1.1342","1.1342"
"3956","1.2392","1.2392","1.2392"
"3957","1.2392","1.2392","1.2392"
"3958","1.2732","1.2732","1.2732"
"3959","1.2732","1.2732","1.2732"
"3960","1.1789","1.1789","1.1789"
"3961","1.1789","1.1789","1.1789"
"3962","1.3013","1.3013","1.3013"
"3963","1.3013","1.3013","1.3013"
"3964","1.2056","1.2056","1.2056"
"3965","1.2056","1.2056","1.2056"
"3966","1.2211","1.2211","1.2211"
"3967","1.2211","1.2211","1.2211"
"3968","1.1792","1.1792","1.1792"
"3969","1.1792","1.1792","1.1792"
"3970","1.1824","1.1824","1.1824"
"3971","1.1824","1.1824","1.1824"
"3972","1.2396","1.2396","1.2396"
"3973","1.2396","1.2396","1.2396"
"3974","1.2253","1.2253","1.2253"
"3975","1.2253","1.2253","1.2253"
"3976","1.1321","1.1321","1.1321"
"3977","1.1321","1.1321","1.1321"
"3978","1.1756","1.1756","1.1756"
"3979","1.1756","1.1756","1.1756"
"3980","1.0975","1.0975","1.0975"
"3981","1.0975","1.0975","1.0975"
"3982","1.3709","1.3709","1.3709"
"3983","1.3709","1.3709","1.3709"
"3984","1.32","1.32","1.32"
"3985","1.32","1.32","1.32"
"3986","1.165","1.165","1.165"
"3987","1.165","1.165","1.165"
"3988","1.225","1.225","1.225"
"3989","1.225","1.225","1.225"
"3990","1.3295","1.3295","1.3295"
"3991","1.3295","1.3295","1.3295"
"3992","1.352","1.352","1.352"
"3993","1.352","1.352","1.352"
"3994","1.2506","1.2506","1.2506"
"3995","1.2506","1.2506","1.2506"
"3996","1.2302","1.2302","1.2302"
"3997","1.2302","1.2302","1.2302"
"3998","1.2352","1.2352","1.2352"
"3999","1.2352","1.2352","1.2352"
"4000","1.1692","1.1692","1.1692"
"4001","1.1692","1.1692","1.1692"
"4002","1.1891","1.1891","1.1891"
"4003","1.1891","1.1891","1.1891"
"4004","1.2021","1.2021","1.2021"
"4005","1.2021","1.2021","1.2021"
"4008","1.2449","1.2449","1.2449"
"4009","1.2449","1.2449","1.2449"
"4010","1.3353","1.3353","1.3353"
"4011","1.3353","1.3353","1.3353"
"4012","1.1246","1.1246","1.1246"
"4013","1.1246","1.1246","1.1246"
"4014","1.1718","1.1718","1.1718"
"4015","1.1718","1.1718","1.1718"
"4016","1.1986","1.1986","1.1986"
"4017","1.1986","1.1986","1.1986"
"4018","1.2149","1.2149","1.2149"
"4019","1.2149","1.2149","1.2149"
"4020","1.3332","1.3332","1.3332"
"4021","1.3332","1.3332","1.3332"
"4022","1.1644","1.1644","1.1644"
"4023","1.1644","1.1644","1.1644"
"4024","1.3678","1.3678","1.3678"
"4025","1.3678","1.3678","1.3678"
"4026","1.1717","1.1717","1.1717"
"4027","1.1717","1.1717","1.1717"
"4028","1.1857","1.1857","1.1857"
"4029","1.1857","1.1857","1.1857"
"4030","1.1316","1.1316","1.1316"
"4031","1.1316","1.1316","1.1316"
"4032","1.2227","1.2227","1.2227"
"4033","1.2227","1.2227","1.2227"
"4034","1.305","1.305","1.305"
"4035","1.305","1.305","1.305"
"4036","1.1244","1.1244","1.1244"
"4037","1.1244","1.1244","1.1244"
"4038","1.162","1.162","1.162"
"4039","1.162","1.162","1.162"
"4040","1.2348","1.2348","1.2348"
"4041","1.2348","1.2348","1.2348"
"4042","1.2706","1.2706","1.2706"
"4043","1.2706","1.2706","1.2706"
"4044","1.2367","1.2367","1.2367"
"4045","1.2367","1.2367","1.2367"
"4046","1.2018","1.2018","1.2018"
"4047","1.2018","1.2018","1.2018"
"4048","1.1407","1.1407","1.1407"
"4049","1.1407","1.1407","1.1407"
"4050","1.2251","1.2251","1.2251"
"4051","1.2251","1.2251","1.2251"
"4052","1.2504","1.2504","1.2504"
"4053","1.2504","1.2504","1.2504"
"4054","1.1491","1.1491","1.1491"
"4055","1.1491","1.1491","1.1491"
"4056","1.0474","1.0474","1.0474"
"4057","1.0474","1.0474","1.0474"
"4058","1.2157","1.2157","1.2157"
"4059","1.2157","1.2157","1.2157"
"4060","1.2784","1.2784","1.2784"
"4061","1.2784","1.2784","1.2784"
"4062","1.1464","1.1464","1.1464"
"4063","1.1464","1.1464","1.1464"
"4064","1.2648","1.2648","1.2648"
"4065","1.2648","1.2648","1.2648"
"4066","1.2012","1.2012","1.2012"
"4067","1.2012","1.2012","1.2012"
"4068","1.141","1.141","1.141"
"4069","1.141","1.141","1.141"
"4070","1.2209","1.2209","1.2209"
"4071","1.2209","1.2209","1.2209"
"4072","1.1713","1.1713","1.1713"
"4073","1.1713","1.1713","1.1713"
"4074","1.2152","1.2152","1.2152"
"4075","1.2152","1.2152","1.2152"
"4076","1.244","1.244","1.244"
"4077","1.244","1.244","1.244"
"4078","1.0663","1.0663","1.0663"
"4079","1.0663","1.0663","1.0663"
"4080","1.0854","1.0854","1.0854"
"4081","1.0854","1.0854","1.0854"
"4082","1.2202","1.2202","1.2202"
"4083","1.2202","1.2202","1.2202"
"4084","1.1087","1.1087","1.1087"
"4085","1.1087","1.1087","1.1087"
"4086","1.0727","1.0727","1.0727"
"4087","1.0727","1.0727","1.0727"
"4088","1.2305","1.2305","1.2305"
"4089","1.2305","1.2305","1.2305"
"4090","1.2461","1.2461","1.2461"
"4091","1.2461","1.2461","1.2461"
"4092","1.2377","1.2377","1.2377"
"4093","1.2377","1.2377","1.2377"
"4094","1.1988","1.1988","1.1988"
"4095","1.1988","1.1988","1.1988"
"4096","1.1683","1.1683","1.1683"
"4097","1.1683","1.1683","1.1683"
"4098","1.1863","1.1863","1.1863"
"4099","1.1863","1.1863","1.1863"
"4100","1.1405","1.1405","1.1405"
"4101","1.1405","1.1405","1.1405"
"4102","1.1997","1.1997","1.1997"
"4103","1.1997","1.1997","1.1997"
"4104","1.3333","1.3333","1.3333"
"4105","1.3333","1.3333","1.3333"
"4106","1.111","1.111","1.111"
"4107","1.111","1.111","1.111"
"4108","1.1524","1.1524","1.1524"
"4109","1.1524","1.1524","1.1524"
"4110","1.1736","1.1736","1.1736"
"4111","1.1736","1.1736","1.1736"
"4112","1.1512","1.1512","1.1512"
"4113","1.1512","1.1512","1.1512"
"4114","1.199","1.199","1.199"
"4115","1.199","1.199","1.199"
"4116","1.2627","1.2627","1.2627"
"4117","1.2627","1.2627","1.2627"
"4118","1.1269","1.1269","1.1269"
"4119","1.1269","1.1269","1.1269"
"4120","1.1542","1.1542","1.1542"
"4121","1.1542","1.1542","1.1542"
"4122","1.1775","1.1775","1.1775"
"4123","1.1775","1.1775","1.1775"
"4124","1.0924","1.0924","1.0924"
"4125","1.0924","1.0924","1.0924"
"4126","1.1748","1.1748","1.1748"
"4127","1.1748","1.1748","1.1748"
"4128","1.2324","1.2324","1.2324"
"4129","1.2324","1.2324","1.2324"
"4130","1.2061","1.2061","1.2061"
"4131","1.2061","1.2061","1.2061"
"4132","1.1313","1.1313","1.1313"
"4133","1.1313","1.1313","1.1313"
"4134","1.1184","1.1184","1.1184"
"4135","1.1184","1.1184","1.1184"
"4136","1.2616","1.2616","1.2616"
"4137","1.2616","1.2616","1.2616"
"4138","1.2661","1.2661","1.2661"
"4139","1.2661","1.2661","1.2661"
"4140","1.1864","1.1864","1.1864"
"4141","1.1864","1.1864","1.1864"
"4142","1.2783","1.2783","1.2783"
"4143","1.2783","1.2783","1.2783"
"4144","1.3168","1.3168","1.3168"
"4145","1.3168","1.3168","1.3168"
"4146","1.1768","1.1768","1.1768"
"4147","1.1768","1.1768","1.1768"
"4148","1.2344","1.2344","1.2344"
"4149","1.2344","1.2344","1.2344"
"4150","1.2084","1.2084","1.2084"
"4151","1.2084","1.2084","1.2084"
"4152","1.1856","1.1856","1.1856"
"4153","1.1856","1.1856","1.1856"
"4154","1.1748","1.1748","1.1748"
"4155","1.1748","1.1748","1.1748"
"4156","1.1052","1.1052","1.1052"
"4157","1.1052","1.1052","1.1052"
"4158","1.2381","1.2381","1.2381"
"4159","1.2381","1.2381","1.2381"
"4160","1.2063","1.2063","1.2063"
"4161","1.2063","1.2063","1.2063"
"4162","1.1872","1.1872","1.1872"
"4163","1.1872","1.1872","1.1872"
"4164","1.1011","1.1011","1.1011"
"4165","1.1011","1.1011","1.1011"
"4166","1.3344","1.3344","1.3344"
"4167","1.3344","1.3344","1.3344"
"4168","1.1274","1.1274","1.1274"
"4169","1.1274","1.1274","1.1274"
"4170","1.1564","1.1564","1.1564"
"4171","1.1564","1.1564","1.1564"
"4172","1.1484","1.1484","1.1484"
"4173","1.1484","1.1484","1.1484"
"4174","1.1788","1.1788","1.1788"
"4175","1.1788","1.1788","1.1788"
"4176","1.1861","1.1861","1.1861"
"4177","1.1861","1.1861","1.1861"
"4178","1.2075","1.2075","1.2075"
"4179","1.2075","1.2075","1.2075"
"4180","1.1684","1.1684","1.1684"
"4181","1.1684","1.1684","1.1684"
"4182","1.2053","1.2053","1.2053"
"4183","1.2053","1.2053","1.2053"
"4184","1.1862","1.1862","1.1862"
"4185","1.1862","1.1862","1.1862"
"4186","1.2233","1.2233","1.2233"
"4187","1.2233","1.2233","1.2233"
"4188","1.2842","1.2842","1.2842"
"4189","1.2842","1.2842","1.2842"
"4190","1.143","1.143","1.143"
"4191","1.143","1.143","1.143"
"4192","1.3783","1.3783","1.3783"
"4193","1.3783","1.3783","1.3783"
"4194","1.2375","1.2375","1.2375"
"4195","1.2375","1.2375","1.2375"
"4196","1.2833","1.2833","1.2833"
"4197","1.2833","1.2833","1.2833"
"4198","1.1384","1.1384","1.1384"
"4199","1.1384","1.1384","1.1384"
"4200","1.1668","1.1668","1.1668"
"4201","1.1668","1.1668","1.1668"
"4202","1.2078","1.2078","1.2078"
"4203","1.2078","1.2078","1.2078"
"4204","1.2468","1.2468","1.2468"
"4205","1.2468","1.2468","1.2468"
"4206","1.059","1.059","1.059"
"4207","1.059","1.059","1.059"
"4208","1.1377","1.1377","1.1377"
"4209","1.1377","1.1377","1.1377"
"4210","1.219","1.219","1.219"
"4211","1.219","1.219","1.219"
"4212","1.1637","1.1637","1.1637"
"4213","1.1637","1.1637","1.1637"
"4214","1.1587","1.1587","1.1587"
"4215","1.1587","1.1587","1.1587"
"4216","1.1907","1.1907","1.1907"
"4217","1.1907","1.1907","1.1907"
"4218","1.174","1.174","1.174"
"4219","1.174","1.174","1.174"
"4220","1.1113","1.1113","1.1113"
"4221","1.1113","1.1113","1.1113"
"4222","1.3173","1.3173","1.3173"
"4223","1.3173","1.3173","1.3173"
"4224","1.2242","1.2242","1.2242"
"4225","1.2242","1.2242","1.2242"
"4226","1.1801","1.1801","1.1801"
"4227","1.1801","1.1801","1.1801"
"4228","1.1305","1.1305","1.1305"
"4229","1.1305","1.1305","1.1305"
"4230","1.11","1.11","1.11"
"4231","1.11","1.11","1.11"
"4232","1.1023","1.1023","1.1023"
"4233","1.1023","1.1023","1.1023"
"4234","1.2003","1.2003","1.2003"
"4235","1.2003","1.2003","1.2003"
"4236","1.1609","1.1609","1.1609"
"4237","1.1609","1.1609","1.1609"
"4238","1.0454","1.0454","1.0454"
"4239","1.0454","1.0454","1.0454"
"4240","1.361","1.361","1.361"
"4241","1.361","1.361","1.361"
"4242","1.2347","1.2347","1.2347"
"4243","1.2347","1.2347","1.2347"
"4244","1.1892","1.1892","1.1892"
"4245","1.1892","1.1892","1.1892"
"4246","1.2165","1.2165","1.2165"
"4247","1.2165","1.2165","1.2165"
"4248","1.2684","1.2684","1.2684"
"4249","1.2684","1.2684","1.2684"
"4250","1.2172","1.2172","1.2172"
"4251","1.2172","1.2172","1.2172"
"4252","1.1251","1.1251","1.1251"
"4253","1.1251","1.1251","1.1251"
"4254","1.2675","1.2675","1.2675"
"4255","1.2675","1.2675","1.2675"
"4256","1.224","1.224","1.224"
"4257","1.224","1.224","1.224"
"4258","1.0816","1.0816","1.0816"
"4259","1.0816","1.0816","1.0816"
"4260","1.1227","1.1227","1.1227"
"4261","1.1227","1.1227","1.1227"
"4262","1.1655","1.1655","1.1655"
"4263","1.1655","1.1655","1.1655"
"4264","1.148","1.148","1.148"
"4265","1.148","1.148","1.148"
"4266","1.1758","1.1758","1.1758"
"4267","1.1758","1.1758","1.1758"
"4268","1.2305","1.2305","1.2305"
"4269","1.2305","1.2305","1.2305"
"4270","1.2372","1.2372","1.2372"
"4271","1.2372","1.2372","1.2372"
"4272","1.2488","1.2488","1.2488"
"4273","1.2488","1.2488","1.2488"
"4274","1.3102","1.3102","1.3102"
"4275","1.3102","1.3102","1.3102"
"4276","1.194","1.194","1.194"
"4277","1.194","1.194","1.194"
"4278","1.1934","1.1934","1.1934"
"4279","1.1934","1.1934","1.1934"
"4280","1.1053","1.1053","1.1053"
"4281","1.1053","1.1053","1.1053"
"4282","1.19","1.19","1.19"
"4283","1.19","1.19","1.19"
"4284","1.0413","1.0413","1.0413"
"4285","1.0413","1.0413","1.0413"
"4286","1.2515","1.2515","1.2515"
"4287","1.2515","1.2515","1.2515"
"4288","1.0834","1.0834","1.0834"
"4289","1.0834","1.0834","1.0834"
"4290","1.2011","1.2011","1.2011"
"4291","1.2011","1.2011","1.2011"
"4292","1.2882","1.2882","1.2882"
"4293","1.2882","1.2882","1.2882"
"4294","1.2521","1.2521","1.2521"
"4295","1.2521","1.2521","1.2521"
"4296","1.2134","1.2134","1.2134"
"4297","1.2134","1.2134","1.2134"
"4298","1.1666","1.1666","1.1666"
"4299","1.1666","1.1666","1.1666"
"4300","1.1298","1.1298","1.1298"
"4301","1.1298","1.1298","1.1298"
"4302","1.1633","1.1633","1.1633"
"4303","1.1633","1.1633","1.1633"
"4304","1.1964","1.1964","1.1964"
"4305","1.1964","1.1964","1.1964"
"4306","1.1171","1.1171","1.1171"
"4307","1.1171","1.1171","1.1171"
"4308","1.2467","1.2467","1.2467"
"4309","1.2467","1.2467","1.2467"
"4310","1.0909","1.0909","1.0909"
"4311","1.0909","1.0909","1.0909"
"4312","1.2346","1.2346","1.2346"
"4313","1.2346","1.2346","1.2346"
"4314","1.305","1.305","1.305"
"4315","1.305","1.305","1.305"
"4316","1.2637","1.2637","1.2637"
"4317","1.2637","1.2637","1.2637"
"4318","1.1535","1.1535","1.1535"
"4319","1.1535","1.1535","1.1535"
"4320","1.1787","1.1787","1.1787"
"4321","1.1787","1.1787","1.1787"
"4322","1.1899","1.1899","1.1899"
"4323","1.1899","1.1899","1.1899"
"4324","1.1761","1.1761","1.1761"
"4325","1.1761","1.1761","1.1761"
"4326","1.2143","1.2143","1.2143"
"4327","1.2143","1.2143","1.2143"
"4328","1.1869","1.1869","1.1869"
"4329","1.1869","1.1869","1.1869"
"4330","1.1538","1.1538","1.1538"
"4331","1.1538","1.1538","1.1538"
"4332","1.1947","1.1947","1.1947"
"4333","1.1947","1.1947","1.1947"
"4334","1.0316","1.0316","1.0316"
"4335","1.0316","1.0316","1.0316"
"4336","1.2438","1.2438","1.2438"
"4337","1.2438","1.2438","1.2438"
"4338","1.159","1.159","1.159"
"4339","1.159","1.159","1.159"
"4340","1.2117","1.2117","1.2117"
"4341","1.2117","1.2117","1.2117"
"4342","1.2416","1.2416","1.2416"
"4343","1.2416","1.2416","1.2416"
"4344","1.1359","1.1359","1.1359"
"4345","1.1359","1.1359","1.1359"
"4346","1.1702","1.1702","1.1702"
"4347","1.1702","1.1702","1.1702"
"4348","1.1984","1.1984","1.1984"
"4349","1.1984","1.1984","1.1984"
"4350","1.2412","1.2412","1.2412"
"4351","1.2412","1.2412","1.2412"
"4352","1.2114","1.2114","1.2114"
"4353","1.2114","1.2114","1.2114"
"4354","1.1537","1.1537","1.1537"
"4355","1.1537","1.1537","1.1537"
"4356","1.1423","1.1423","1.1423"
"4357","1.1423","1.1423","1.1423"
"4358","1.2529","1.2529","1.2529"
"4359","1.2529","1.2529","1.2529"
"4360","1.1763","1.1763","1.1763"
"4361","1.1763","1.1763","1.1763"
"4362","1.3163","1.3163","1.3163"
"4363","1.3163","1.3163","1.3163"
"4364","1.1395","1.1395","1.1395"
"4365","1.1395","1.1395","1.1395"
"4366","1.2264","1.2264","1.2264"
"4367","1.2264","1.2264","1.2264"
"4368","1.0887","1.0887","1.0887"
"4369","1.0887","1.0887","1.0887"
"4370","1.2862","1.2862","1.2862"
"4371","1.2862","1.2862","1.2862"
"4372","1.1148","1.1148","1.1148"
"4373","1.1148","1.1148","1.1148"
"4374","1.2057","1.2057","1.2057"
"4375","1.2057","1.2057","1.2057"
"4376","1.2175","1.2175","1.2175"
"4377","1.2175","1.2175","1.2175"
"4378","1.2301","1.2301","1.2301"
"4379","1.2301","1.2301","1.2301"
"4380","1.1252","1.1252","1.1252"
"4381","1.1252","1.1252","1.1252"
"4382","1.2307","1.2307","1.2307"
"4383","1.2307","1.2307","1.2307"
"4384","1.1527","1.1527","1.1527"
"4385","1.1527","1.1527","1.1527"
"4386","1.2096","1.2096","1.2096"
"4387","1.2096","1.2096","1.2096"
"4388","1.2053","1.2053","1.2053"
"4389","1.2053","1.2053","1.2053"
"4390","1.1482","1.1482","1.1482"
"4391","1.1482","1.1482","1.1482"
"4392","1.2776","1.2776","1.2776"
"4393","1.2776","1.2776","1.2776"
"4394","1.1548","1.1548","1.1548"
"4395","1.1548","1.1548","1.1548"
"4396","1.163","1.163","1.163"
"4397","1.163","1.163","1.163"
"4398","1.1922","1.1922","1.1922"
"4399","1.1922","1.1922","1.1922"
"4400","1.1472","1.1472","1.1472"
"4401","1.1472","1.1472","1.1472"
"4402","1.1355","1.1355","1.1355"
"4403","1.1355","1.1355","1.1355"
"4404","1.1577","1.1577","1.1577"
"4405","1.1577","1.1577","1.1577"
"4406","1.232","1.232","1.232"
"4407","1.232","1.232","1.232"
"4408","1.2397","1.2397","1.2397"
"4409","1.2397","1.2397","1.2397"
"4410","1.1832","1.1832","1.1832"
"4411","1.1832","1.1832","1.1832"
"4412","1.1919","1.1919","1.1919"
"4413","1.1919","1.1919","1.1919"
"4414","1.2807","1.2807","1.2807"
"4415","1.2807","1.2807","1.2807"
"4416","1.2137","1.2137","1.2137"
"4417","1.2137","1.2137","1.2137"
"4418","1.2386","1.2386","1.2386"
"4419","1.2386","1.2386","1.2386"
"4420","1.2749","1.2749","1.2749"
"4421","1.2749","1.2749","1.2749"
"4422","1.1556","1.1556","1.1556"
"4423","1.1556","1.1556","1.1556"
"4424","1.1428","1.1428","1.1428"
"4425","1.1428","1.1428","1.1428"
"4426","1.2809","1.2809","1.2809"
"4427","1.2809","1.2809","1.2809"
"4428","1.2399","1.2399","1.2399"
"4429","1.2399","1.2399","1.2399"
"4430","1.2203","1.2203","1.2203"
"4431","1.2203","1.2203","1.2203"
"4432","1.1582","1.1582","1.1582"
"4433","1.1582","1.1582","1.1582"
"4434","1.2009","1.2009","1.2009"
"4435","1.2009","1.2009","1.2009"
"4436","1.1663","1.1663","1.1663"
"4437","1.1663","1.1663","1.1663"
"4438","1.163","1.163","1.163"
"4439","1.163","1.163","1.163"
"4440","1.1098","1.1098","1.1098"
"4441","1.1098","1.1098","1.1098"
"4442","1.1168","1.1168","1.1168"
"4443","1.1168","1.1168","1.1168"
"4444","1.143","1.143","1.143"
"4445","1.143","1.143","1.143"
"4446","1.1973","1.1973","1.1973"
"4447","1.1973","1.1973","1.1973"
"4448","1.1314","1.1314","1.1314"
"4449","1.1314","1.1314","1.1314"
"4450","1.277","1.277","1.277"
"4451","1.277","1.277","1.277"
"4452","1.1069","1.1069","1.1069"
"4453","1.1069","1.1069","1.1069"
"4454","1.0069","1.0069","1.0069"
"4455","1.0069","1.0069","1.0069"
"4456","1.1244","1.1244","1.1244"
"4457","1.1244","1.1244","1.1244"
"4458","1.1992","1.1992","1.1992"
"4459","1.1992","1.1992","1.1992"
"4460","1.1731","1.1731","1.1731"
"4461","1.1731","1.1731","1.1731"
"4462","1.0563","1.0563","1.0563"
"4463","1.0563","1.0563","1.0563"
"4464","1.2204","1.2204","1.2204"
"4465","1.2204","1.2204","1.2204"
"4466","1.2322","1.2322","1.2322"
"4467","1.2322","1.2322","1.2322"
"4468","1.2612","1.2612","1.2612"
"4469","1.2612","1.2612","1.2612"
"4470","1.1931","1.1931","1.1931"
"4471","1.1931","1.1931","1.1931"
"4472","1.274","1.274","1.274"
"4473","1.274","1.274","1.274"
"4474","1.092","1.092","1.092"
"4475","1.092","1.092","1.092"
"4476","1.05","1.05","1.05"
"4477","1.05","1.05","1.05"
"4478","1.1756","1.1756","1.1756"
"4479","1.1756","1.1756","1.1756"
"4480","1.183","1.183","1.183"
"4481","1.183","1.183","1.183"
"4482","1.2122","1.2122","1.2122"
"4483","1.2122","1.2122","1.2122"
"4484","1.232","1.232","1.232"
"4485","1.232","1.232","1.232"
"4486","1.1994","1.1994","1.1994"
"4487","1.1994","1.1994","1.1994"
"4488","1.0365","1.0365","1.0365"
"4489","1.0365","1.0365","1.0365"
"4490","1.0353","1.0353","1.0353"
"4491","1.0353","1.0353","1.0353"
"4492","1.2342","1.2342","1.2342"
"4493","1.2342","1.2342","1.2342"
"4494","1.2538","1.2538","1.2538"
"4495","1.2538","1.2538","1.2538"
"4496","1.1191","1.1191","1.1191"
"4497","1.1191","1.1191","1.1191"
"4498","1.1342","1.1342","1.1342"
"4499","1.1342","1.1342","1.1342"
"4500","1.1874","1.1874","1.1874"
"4501","1.1874","1.1874","1.1874"
"4502","1.1669","1.1669","1.1669"
"4503","1.1669","1.1669","1.1669"
"4504","1.2619","1.2619","1.2619"
"4505","1.2619","1.2619","1.2619"
"4506","1.1413","1.1413","1.1413"
"4507","1.1413","1.1413","1.1413"
"4508","1.1703","1.1703","1.1703"
"4509","1.1703","1.1703","1.1703"
"4510","1.1794","1.1794","1.1794"
"4511","1.1794","1.1794","1.1794"
"4512","1.1916","1.1916","1.1916"
"4513","1.1916","1.1916","1.1916"
"4514","1.1609","1.1609","1.1609"
"4515","1.1609","1.1609","1.1609"
"4516","1.1216","1.1216","1.1216"
"4517","1.1216","1.1216","1.1216"
"4518","1.1781","1.1781","1.1781"
"4519","1.1781","1.1781","1.1781"
"4520","1.1254","1.1254","1.1254"
"4521","1.1254","1.1254","1.1254"
"4522","1.2092","1.2092","1.2092"
"4523","1.2092","1.2092","1.2092"
"4524","1.1591","1.1591","1.1591"
"4525","1.1591","1.1591","1.1591"
"4526","1.1264","1.1264","1.1264"
"4527","1.1264","1.1264","1.1264"
"4528","1.0953","1.0953","1.0953"
"4529","1.0953","1.0953","1.0953"
"4530","1.0528","1.0528","1.0528"
"4531","1.0528","1.0528","1.0528"
"4532","1.1828","1.1828","1.1828"
"4533","1.1828","1.1828","1.1828"
"4534","1.1253","1.1253","1.1253"
"4535","1.1253","1.1253","1.1253"
"4536","1.0691","1.0691","1.0691"
"4537","1.0691","1.0691","1.0691"
"4538","1.0799","1.0799","1.0799"
"4539","1.0799","1.0799","1.0799"
"4540","1.1539","1.1539","1.1539"
"4541","1.1539","1.1539","1.1539"
"4542","1.1219","1.1219","1.1219"
"4543","1.1219","1.1219","1.1219"
"4544","1.1385","1.1385","1.1385"
"4545","1.1385","1.1385","1.1385"
"4546","1.1532","1.1532","1.1532"
"4547","1.1532","1.1532","1.1532"
"4548","1.1429","1.1429","1.1429"
"4549","1.1429","1.1429","1.1429"
"4550","1.1625","1.1625","1.1625"
"4551","1.1625","1.1625","1.1625"
"4552","1.1672","1.1672","1.1672"
"4553","1.1672","1.1672","1.1672"
"4554","1.1605","1.1605","1.1605"
"4555","1.1605","1.1605","1.1605"
